Image Index,True Class,Confidence for Class 0,Confidence for Class 1,Confidence for Class 2,Confidence for Class 3,Confidence for Class 4,Confidence for Class 5,Confidence for Class 6,Confidence for Class 7,Confidence for Class 8,Confidence for Class 9
12,4,4.2080963e-05,0.04019388,0.0003943428,0.00014012029,0.7691473,0.00014300388,0.16502747,0.0032230106,0.021685848,2.9527196e-06
13,5,0.00025416582,0.004015237,0.0007876585,0.00034754252,0.00038311447,0.97711766,7.351015e-05,0.00010300653,0.015534565,0.00138353
14,9,0.0016719552,0.0131511595,0.0070362077,0.007648579,0.0046490934,0.029396452,1.6648082e-05,0.02506256,0.16043219,0.7509352
15,6,0.00011301711,0.00081626786,6.296063e-05,1.4185549e-05,0.037018184,0.00014223758,0.9601358,4.243343e-05,0.0016533823,1.478058e-06
16,3,0.0022955064,0.00089361565,0.040256474,0.86999434,3.879336e-05,0.0003152758,0.00034929105,0.00036567185,0.01651954,0.06897143
17,1,0.0009837297,0.80327064,0.0006712255,1.5974038e-05,0.08454706,0.009034731,0.013045216,0.00068597274,0.08741377,0.00033177438
18,8,0.0012777542,0.035444222,0.013333081,0.024281757,0.011675281,0.0032121118,0.0018488178,0.012599616,0.8163528,0.07997444
19,8,0.0012886015,0.12319816,0.027865307,0.003032876,0.0025381779,0.009272882,0.00018085637,0.0026317257,0.8070307,0.022960735
20,4,0.00015606226,0.015375898,3.2337786e-05,2.3942004e-05,0.9577379,0.00026354386,0.009849068,0.0024947908,0.014007233,5.923489e-05
21,2,0.0021142883,0.0016109012,0.98425907,0.0044139726,3.662344e-06,0.001539408,0.0003068264,5.5821074e-06,0.004919259,0.0008270273
22,3,0.00093520543,0.004858373,0.020876851,0.8905689,0.0008642962,0.025696877,0.0064825737,0.001740798,0.026833672,0.02114244
23,8,0.12681559,0.0040524653,0.022101466,0.0051370305,0.20435521,0.006683103,0.044416085,0.024651852,0.5197339,0.042053364
24,9,0.0022331334,0.01116264,0.000169421,0.007942495,0.00013843582,0.009516485,0.00013293768,2.3002576e-05,0.01452701,0.95415443
25,8,0.0026714208,0.014840475,0.071578875,0.16136149,0.0022565986,0.020043502,0.008231458,0.003078068,0.66569036,0.050247718
26,8,0.0009192577,0.042323254,0.083197795,0.029262314,0.0021173526,0.004240169,6.720217e-05,0.024278987,0.7139683,0.0996254
27,5,0.022901814,0.008361743,0.001571075,0.0024656607,0.029767953,0.61946434,0.026145078,0.0022027045,0.2812351,0.0058845426
28,0,0.9585457,5.7368365e-05,0.0035985988,0.00063737645,0.0008492644,0.011829699,0.0005137739,7.557553e-05,0.0037257024,0.020166969
29,6,0.0024022404,0.00040869543,1.923734e-05,8.741547e-06,0.01152356,0.0007921453,0.98177975,3.022142e-06,0.0030449175,1.765277e-05
30,3,0.0003851404,0.00046696977,0.061579414,0.9217464,3.927017e-06,0.00026479046,9.54704e-05,0.00014466917,0.0025502406,0.01276301
31,3,2.2414011e-05,0.0008334163,0.016140873,0.9680836,5.321324e-07,2.3891535e-05,2.0249881e-06,0.00027870422,0.0017347093,0.012879873
32,7,0.0003140898,0.0016854861,0.0040758746,0.009465498,0.014141119,0.0007466763,0.0002058217,0.93581885,0.030730212,0.0028163944
33,1,2.0153093e-05,0.9690327,0.003730172,0.00019743881,0.0016597239,0.00038422667,0.00066873897,0.0004069637,0.02383428,6.562833e-05
34,6,0.044627104,0.0007586426,0.0015032053,0.00024679297,0.045619175,0.019531183,0.85641813,6.720859e-05,0.03111137,0.0001171859
35,4,0.0003890488,0.00071193074,5.0353624e-06,5.482252e-06,0.9873679,0.0015616968,0.0009444146,0.0017880882,0.0062386813,0.0009877017
36,1,0.0033932691,0.6402113,0.026909577,0.000164116,0.0019479179,0.24652442,0.025547078,3.3332572e-06,0.05423374,0.0010651937
37,2,0.00010198268,0.00057897094,0.9928604,0.0042278413,1.7870257e-06,4.6681194e-05,1.902523e-05,2.0195743e-05,0.0020608222,8.2309125e-05
38,1,4.2106036e-05,0.9722826,3.9040337e-05,0.00018746562,0.000857191,0.0005323202,2.4779903e-05,0.0001276123,0.012527396,0.013379541
39,1,0.00045815588,0.5675639,0.0028769718,0.00010617088,0.02659275,0.000521514,0.00032423562,0.0063547743,0.39004794,0.0051535633
40,6,0.1548182,0.0032775942,0.00023879914,0.00052891864,0.05570887,0.124243714,0.5296084,6.5221204e-05,0.124622926,0.0068873297
41,4,0.0024649214,0.0003815585,0.0002766214,5.1680668e-06,0.54391766,0.001917755,0.4481906,7.8358265e-05,0.0027664732,8.3478386e-07
42,7,0.00034934172,0.0035947345,0.0017501109,0.005001098,0.14511868,0.0021765316,0.00058689434,0.78417677,0.04587848,0.011367346
43,4,0.00058558484,0.000956225,1.4457746e-05,1.20308405e-05,0.9779929,0.0001493091,0.015554478,0.00049209764,0.004187357,5.5535056e-05
44,8,0.0029676403,0.14481805,0.0060198484,0.0011582086,0.025703164,0.027473131,0.0022697751,0.001703784,0.7735571,0.014329342
45,3,2.8445904e-05,0.0004552558,0.0079462975,0.98517925,7.431261e-07,9.5205316e-05,1.2640729e-05,6.751943e-05,0.001049827,0.0051648435
46,4,0.0010513618,3.3778215e-05,1.8772675e-05,5.525721e-07,0.9922065,3.097394e-05,0.005070344,0.00026279408,0.0013191266,5.85382e-06
47,0,0.96850014,0.0005977284,0.00043106743,4.6633402e-05,0.0017261988,0.003723961,0.007780588,1.4375693e-06,0.0066241478,0.010568095
48,5,0.0015136048,0.0050751762,0.0005711116,0.0022836223,0.0008769974,0.9492009,0.000311555,6.926273e-05,0.021235447,0.01886226
49,1,7.600987e-05,0.9004721,0.00056536647,0.0038351335,0.006532563,0.0001212529,5.3144322e-05,0.0047688154,0.058299083,0.02527639
50,9,0.0046212287,0.0034786584,0.007679808,0.18357183,4.5004325e-07,0.00076946535,9.648169e-06,1.3933489e-05,0.0016466767,0.7982083
51,4,0.0005185789,0.0013943481,2.2854825e-05,1.1784935e-05,0.9835519,5.7197165e-05,0.0077163107,0.0011608535,0.0055090347,5.710282e-05
52,5,0.0022125242,0.0066583585,0.0044984035,0.0023924122,0.00033782283,0.9499995,0.00025752975,0.0002537505,0.031344634,0.002044998
53,7,4.1467254e-05,0.0024479523,0.015361046,0.0048721125,0.0087088095,0.00015571613,4.180919e-05,0.9299778,0.034458682,0.003934532
54,6,0.0036118252,0.00055249245,0.000117956144,7.799187e-06,0.005026591,0.0015337642,0.9856188,1.2567303e-06,0.0035241318,5.2515993e-06
55,3,0.0038108765,0.0053840154,0.07924192,0.6391324,5.9426264e-05,0.008835344,0.00026518293,0.00028267677,0.07968365,0.18330453
56,7,7.5502605e-05,0.002656863,0.00029071464,0.0019516809,0.027467078,0.00019672308,5.250857e-05,0.9221634,0.032001976,0.013143477
57,0,0.98003185,1.0485162e-05,0.006336691,0.0005492535,5.4717195e-05,0.005064029,0.0004721267,6.2792255e-06,0.0008949416,0.0065797
58,5,0.0007999008,0.26821727,0.00073934824,0.0013145476,0.020814842,0.59949493,0.009747644,0.00037359787,0.09040672,0.008091228
59,9,0.006114558,0.002383665,0.0006884447,0.006905383,3.998923e-06,0.0014870589,8.174835e-06,3.7561283e-06,0.0064313887,0.97597355
60,7,0.047571868,0.0049439897,0.017689036,0.015262372,0.040571168,0.07469345,0.00019910773,0.38244203,0.090103395,0.32652354
61,5,0.023564922,0.01018904,0.0005019083,0.006841696,0.3163602,0.44384894,0.1104909,0.0069907797,0.077539496,0.0036720925
62,9,0.0032179535,0.0027835064,0.0019455007,0.033263918,4.971847e-06,0.00094749196,1.660579e-05,2.4091567e-05,0.0078075896,0.94998837
63,7,8.0519705e-05,0.0023072727,0.007178721,0.021012275,0.008737664,0.00017645721,8.26354e-05,0.9370643,0.019827552,0.0035325584
64,4,0.03253801,0.00013503585,0.0006169674,3.223451e-05,0.9464245,0.00035245487,0.0067790467,0.0008545414,0.011961894,0.0003053482
65,2,0.0017402269,0.009352602,0.8511928,0.075761184,4.239866e-05,0.00053079793,2.2049839e-05,0.0013470264,0.04770978,0.012301106
66,1,0.0014422813,0.55366117,0.23520559,0.0025277731,0.00021615367,0.07478735,0.011216062,6.0074844e-06,0.11860158,0.0023359864
67,9,0.00505187,0.000147271,0.00015953554,0.0015149112,4.972772e-06,0.0014355284,3.6776462e-06,5.203573e-06,0.0031376504,0.9885394
68,0,0.9952567,2.3540238e-06,0.0009366693,8.932314e-06,8.398167e-05,0.0025522066,0.00054373144,5.672883e-07,0.00040753497,0.00020717405
69,7,9.1594906e-05,0.007751934,0.002305878,0.0029295434,0.0068454836,0.00062679546,1.1722649e-05,0.8458181,0.086391166,0.047227878
70,5,0.00030925404,0.0020447196,0.00017095965,0.00016668865,0.0006621996,0.98643327,0.00011404216,7.141212e-05,0.008872764,0.0011545507
71,3,0.0015316252,0.025097094,0.5129585,0.09697668,0.00086971547,0.00018388295,0.00019366329,0.059225976,0.29271337,0.010249391
72,3,8.976819e-05,0.000108690176,0.026513038,0.96138364,3.1567583e-06,0.00011743539,9.4692194e-05,0.00044767684,0.0013687989,0.009873028
73,6,0.0031332641,1.1262344e-05,0.00014605033,1.157522e-05,0.023594923,0.00032432922,0.97207224,3.189812e-05,0.00067155476,2.952828e-06
74,3,0.00044504576,0.0011531231,0.0075541334,0.8515877,7.660507e-07,0.00024466045,9.717922e-06,0.00010014451,0.002044715,0.13686003
75,9,0.00072292436,0.0007176383,0.00018702277,0.008401815,7.519359e-07,0.00014663073,5.3090102e-06,4.4135095e-06,0.0011925902,0.98862094
76,6,0.00043616357,6.3555685e-06,1.6137974e-05,8.6919925e-07,0.013819493,7.226293e-05,0.98546565,1.6389758e-06,0.00018122859,1.4134454e-07
77,9,0.0054571307,0.0024900096,0.0023517665,0.022048391,4.2874806e-05,0.0009803284,0.00012983433,5.8212994e-05,0.021212315,0.9452291
78,5,0.047173668,0.00031990482,0.002387892,0.022488846,0.0001807369,0.8635763,0.0051844236,3.3103075e-05,0.0102583915,0.04839674
79,0,0.99319357,3.004959e-06,0.002187776,0.00010733463,2.5887213e-05,0.0005086981,0.00010429066,2.6290304e-06,0.00027398663,0.0035928658
80,1,5.2530477e-06,0.9421026,0.026213076,0.0080839265,0.0014367678,0.00010723643,9.10484e-05,0.009852496,0.011921297,0.00018631316
81,5,0.038226638,0.0016695501,0.0037991481,0.01618077,3.9578652e-05,0.8124607,0.000462347,4.8604106e-06,0.011457543,0.11569884
82,5,0.00067170075,0.029616497,0.015474434,0.034678057,0.000105304505,0.85146385,7.024748e-05,0.0008209399,0.050752673,0.016346328
83,8,0.0010328698,0.016377557,0.0050361603,0.025211802,0.00289901,0.001806338,8.4316416e-05,0.022419387,0.73475003,0.19038256
84,3,2.6064512e-05,0.00042616928,0.043250434,0.84758216,3.2576078e-05,0.00011409749,1.2309451e-06,0.07754084,0.0071418025,0.023884544
85,3,0.00014803234,0.0010393196,0.17499833,0.70647854,3.2110256e-05,0.00040524884,2.1058509e-06,0.07995142,0.01051658,0.026428342
86,6,0.0021480147,5.600846e-06,9.963979e-05,3.829362e-06,0.007978263,0.0001796879,0.98916364,4.877073e-06,0.0004146516,1.8559149e-06
87,2,3.2047286e-05,0.0003017038,0.97938997,0.018438265,5.932221e-07,2.9234425e-05,1.908585e-06,5.4994878e-05,0.0015762617,0.00017517421
88,6,0.10654568,7.826849e-05,0.0010203321,0.0003072394,0.03192428,0.012175566,0.8406069,9.2452115e-05,0.0071098288,0.0001394422
89,5,0.003989278,0.0005923488,0.008026411,0.00039150869,0.0023349023,0.9497781,0.0012605438,0.00074731687,0.032571577,0.00030816274
90,5,0.003022853,0.0003046887,3.0320009e-05,8.63334e-05,0.8828354,0.0036152587,0.097162195,0.0033536176,0.00943533,0.00015404735
91,2,0.00010954008,0.00030073794,0.988143,0.008430841,2.0540429e-06,0.0003517197,2.403939e-05,1.3204609e-05,0.0025155114,0.000109326975
92,0,0.9926744,1.55733e-05,0.0006727884,2.470514e-05,0.0001272741,0.00290711,0.0002462426,1.0461786e-06,0.00054465357,0.0027861279
93,8,0.003746308,0.027307395,0.0053521995,0.00055176526,0.017430425,0.0018386284,0.013428474,0.00028090103,0.92581,0.004253779
94,7,9.258444e-06,0.0007937963,0.002946573,0.018062336,0.0010923875,5.0975126e-05,1.8832528e-05,0.971026,0.0052011423,0.00079875736
95,3,2.4091281e-05,0.00036276513,0.012324465,0.98325956,7.5503294e-07,0.000104777275,7.5167677e-06,0.00012158945,0.0011762857,0.0026181724
96,7,1.5147337e-05,0.0009406438,0.002061831,0.002892495,0.0046356595,6.161161e-05,1.0677494e-05,0.9750796,0.011285252,0.003017041
97,0,0.99559313,4.66252e-06,0.0007133824,6.7341745e-05,4.8849633e-05,0.0006616006,0.00022964871,9.4470084e-07,0.00027578007,0.002404517
98,2,0.00056972646,0.0014121883,0.98380566,0.0073169027,2.4894054e-05,0.00013664701,6.337851e-05,0.000116277806,0.0057894853,0.0007649594
99,2,0.0014656922,0.00023421782,0.9862157,0.0014229671,4.916161e-06,0.00025415374,0.00012378588,7.5455673e-06,0.010000086,0.0002708566
100,3,0.0007253097,0.00018121833,0.024555042,0.896942,1.019947e-05,0.00034552024,6.063513e-06,0.0052390043,0.002645902,0.06934968
101,5,0.06928933,0.0019607176,0.0037740371,0.022322876,0.00014744153,0.6307341,0.0025442482,1.1238704e-05,0.017516337,0.25169975
102,8,0.008891875,0.020302847,0.0025384694,0.009434689,0.0062596505,0.052570757,0.0035148049,0.0008011332,0.6426586,0.2530272
103,7,6.324644e-05,0.007134772,0.00073586777,0.0003425915,0.64008224,0.00021171349,0.006089044,0.3151006,0.030129766,0.000110194946
104,3,7.412108e-05,0.006361552,0.13794565,0.84058785,2.0153097e-06,0.00042130696,4.353742e-06,0.0002506379,0.008732803,0.005619717
105,6,0.005931637,0.00048102508,0.00014009445,2.8839577e-05,0.0041711293,0.002009569,0.98234504,1.8632122e-06,0.004862443,2.846262e-05
106,5,0.05719496,0.003823249,0.00026308885,0.0011660838,0.002544507,0.68182784,0.0057980674,5.4498046e-06,0.022157948,0.22521873
107,9,0.00051860674,0.01856898,0.008524786,0.11029742,4.5152028e-05,0.0008089533,6.5368176e-06,0.0007120642,0.03359143,0.8269261
108,9,0.0012055504,0.0044243936,1.9556448e-05,0.00021802285,0.0007583501,0.008635344,6.4401625e-06,0.00040020002,0.009153618,0.9751786
109,2,4.3291446e-05,0.00041353665,0.99154294,0.0030492935,2.1005758e-06,3.7584614e-05,1.5324624e-05,3.754818e-05,0.004768683,8.963929e-05
110,5,0.00059553667,0.33641955,0.008169294,0.0025893582,0.0011081804,0.49842143,7.410672e-05,0.0013952982,0.119663626,0.031563602
111,6,0.011331187,0.00015198831,7.405651e-05,1.1997165e-05,0.024890503,0.004507129,0.9519207,3.0195793e-06,0.0070185307,9.082163e-05
112,3,0.0005226148,0.011577517,0.049155366,0.85273534,2.1927197e-05,0.0032050482,9.418273e-05,0.00033478538,0.04691527,0.03543804
113,0,0.9957718,1.49848365e-05,0.00014979871,1.2598968e-05,0.00024789167,0.000760395,0.000577328,6.1454875e-07,0.0007521488,0.0017125603
114,7,5.2018782e-05,0.0011549129,0.0022021874,0.012359946,0.004581975,0.00028255716,4.0906987e-05,0.96130294,0.01334458,0.0046780715
115,1,0.0029751812,0.6686582,0.07659626,0.00066087215,0.000592646,0.13136217,0.03574907,3.681013e-06,0.08183958,0.0015624391
116,1,4.3944015e-06,0.97662747,0.008595587,0.0011518215,0.0006378945,0.00011206649,0.00014052841,0.00075890886,0.011923991,4.7324538e-05
117,9,0.008484519,0.0016388656,0.0019202664,0.013960667,1.2344732e-06,0.002175285,7.3437545e-06,7.0390465e-06,0.0040108925,0.9677939
118,6,0.4194004,0.0013974666,0.0005488047,0.00013103081,0.046583947,0.05040078,0.4411156,8.5764395e-06,0.03388358,0.0065297093
119,1,0.0007603989,0.6373218,0.00029476234,0.0064980634,0.03046139,0.00031810979,0.00040148242,0.009324469,0.1352947,0.17932475
120,1,0.00013051601,0.45691258,0.039637245,0.003956089,0.005084963,0.00011227304,4.569055e-05,0.07386946,0.41283658,0.0074145943
121,0,0.98643947,2.0840118e-05,0.00072731357,6.684615e-05,0.0005345005,0.008834415,0.000986439,1.0555326e-05,0.0012260344,0.0011536352
122,0,0.99406946,2.7030703e-06,0.00046595847,2.87917e-05,0.00056524936,0.0027326415,0.0007464944,4.676655e-06,0.0006550362,0.0007290187
123,2,8.380271e-05,0.0005969662,0.98279446,0.013827784,7.2836247e-06,0.0001018133,0.00023669549,3.1920084e-05,0.0022709053,4.8319893e-05
124,9,0.006969437,0.0009144999,0.0011418893,0.016323298,2.1509138e-06,0.0024710062,6.5294985e-06,1.2492877e-05,0.003082582,0.96907616
125,3,0.01708135,0.06506887,0.16753538,0.2795717,0.0016691893,0.032713253,0.0028613587,0.00087581703,0.28874332,0.1438797
126,9,0.0010331371,0.011053562,0.0030944229,0.005901927,0.008150378,0.04270097,2.6226313e-05,0.09595492,0.18526703,0.6468174
127,9,0.2015464,0.0032827612,0.0040490157,0.0041932757,0.00040372586,0.05227873,0.00027980693,0.00011606289,0.03392306,0.69992715
128,3,0.012852448,0.012119442,0.098659515,0.5189124,3.689045e-05,0.013234491,0.00092120346,9.074519e-05,0.025365788,0.31780705
129,7,2.879341e-05,0.0024440358,0.006013666,0.0020024956,0.006560894,7.373341e-05,1.7797924e-05,0.95666885,0.023619492,0.0025702612
130,7,4.9864993e-05,0.0007941112,0.01600281,0.11409891,0.0009589814,0.00023941313,1.5218786e-05,0.84949917,0.00894345,0.009398113
131,1,2.7006356e-05,0.98672265,4.0370393e-05,0.00035903463,0.0001949257,0.0014855857,0.0001151237,8.016548e-06,0.008586527,0.0024607116
132,3,0.00054230937,0.0029963579,0.13200454,0.8438195,1.7762553e-05,0.0010780441,0.0020935403,8.389984e-05,0.011858349,0.005505695
133,5,0.10769343,0.0018361261,0.00138898,0.006034717,0.00025601345,0.34178233,0.0002335381,3.366997e-05,0.013495667,0.5272456
134,4,4.1726875e-05,7.478402e-05,8.816749e-06,1.5892799e-06,0.9901578,7.0498114e-05,0.007852898,0.0006634915,0.0011264401,1.9606916e-06
135,6,0.0011008413,0.0004912241,0.0003593578,3.2571777e-05,0.020678826,0.00021929192,0.9749767,3.532964e-05,0.0020981382,7.729204e-06
136,1,0.00158794,0.60871786,0.00391749,9.553042e-05,0.025065359,0.0075042667,0.002468523,0.0012502008,0.34832063,0.0010722387
137,2,2.7460415e-05,0.00020205787,0.9959424,0.0033641802,1.00485536e-07,2.1648524e-05,5.1596994e-06,9.976819e-07,0.0004093434,2.670657e-05
138,1,0.00013829263,0.7957824,0.11060843,0.06479637,0.00020825103,0.000640985,0.0026025632,9.784733e-05,0.02360041,0.0015244132
139,1,0.0008428738,0.65607405,0.0006939233,7.007775e-05,0.040671106,0.0019354139,0.00092564954,0.0028073117,0.2935736,0.0024060912
140,8,0.0008541001,0.0589342,0.06837669,0.008980576,0.0029144508,0.0037302836,0.0005073669,0.0026464567,0.8479511,0.005104793
141,7,0.00031503904,0.005240211,0.004231672,0.003549551,0.008965518,0.0014370397,4.0437404e-05,0.7739384,0.14898765,0.053294484
142,6,0.026656853,1.3576653e-05,0.0011961177,0.00015085877,0.016800893,0.004229595,0.947933,5.7157176e-05,0.002886093,7.5798554e-05
143,9,0.018166866,0.0018457155,0.0010484334,0.009873644,2.612059e-05,0.0055257133,4.807126e-05,1.7278673e-05,0.013191683,0.9502565
144,2,0.0004869988,0.013134273,0.9711076,0.003072324,9.807278e-06,0.0008247276,8.835351e-05,1.2139741e-05,0.010256071,0.0010077645
145,0,0.9648574,9.344973e-06,0.002297674,0.00014496452,9.092991e-05,0.029837418,0.00040201502,4.3402865e-06,0.0005263159,0.0018296588
146,4,4.497955e-05,0.0003122786,9.953501e-06,5.7262682e-06,0.9900698,1.16814745e-05,0.0037491878,0.0028360675,0.002954248,6.0844986e-06
147,4,0.0015981839,0.003878655,1.7579472e-05,2.5826277e-05,0.8846349,0.007039639,0.0002584541,0.009864566,0.04537406,0.047308072
148,8,0.01366349,0.0068563586,0.092567034,0.11766552,0.0039083883,0.04844854,0.014074175,0.0022508858,0.6466085,0.053957168
149,8,0.0028748824,0.0027400567,0.019074386,0.005244673,0.009892225,0.0017951856,0.001020434,0.004702869,0.91256475,0.040090546
150,7,2.2426397e-05,0.0043225554,0.0015206604,0.0012589479,0.0034136965,9.7554985e-05,5.1998295e-06,0.9580178,0.024474703,0.006866431
151,1,0.0030282738,0.27786437,3.469348e-05,0.00142623,0.00033476859,0.0013529107,6.193057e-05,3.7619247e-05,0.007212624,0.7086467
152,3,0.00014441137,0.0026899616,0.11190478,0.8242921,0.0002839852,0.0007375034,0.00057416665,0.009595262,0.048169374,0.0016085427
153,1,3.616531e-05,0.978884,1.6480586e-05,0.00019161668,0.00035028113,0.0003619687,2.478107e-05,3.2356103e-05,0.0077397334,0.012362739
154,7,9.5606076e-05,0.0053589502,0.007156345,0.009119364,0.0065652477,0.00036340248,1.0835141e-05,0.8306757,0.063538566,0.077116
155,1,0.00011632971,0.7450351,0.0039568064,0.00043812406,0.041689817,8.255457e-05,0.002153756,0.0035492147,0.2028261,0.00015213504
156,9,0.0026224814,0.17601973,0.035007477,0.3053919,0.00030971263,0.024892071,0.00043618606,0.00043805173,0.286293,0.16858941
157,5,0.014072693,0.0012752385,0.00013131724,0.0043896134,0.00027490032,0.78197294,0.0008090139,5.049106e-06,0.008150075,0.18891911
158,1,0.0002595657,0.9220286,0.043292947,0.005346837,6.6414956e-05,0.0034482419,0.0018205043,3.1242578e-06,0.021248225,0.0024854622
159,7,1.8221963e-05,0.0017143714,0.0053592813,0.0011366744,0.0041106986,1.4384822e-05,2.2625669e-05,0.97304237,0.01400742,0.0005740438
160,0,0.99230933,1.3735334e-05,0.0025509754,8.8969035e-05,4.188288e-05,0.0016263932,0.00056732516,8.027929e-07,0.0004418108,0.002358742
161,0,0.95314413,0.00024129372,0.0007208936,6.0461596e-05,0.01437649,0.0021827016,0.015003916,2.0199306e-05,0.010445397,0.0038045112
162,2,0.00060554553,0.024167815,0.86383194,0.10014358,1.1796685e-05,0.00036971163,8.7658205e-05,0.000101933474,0.005802336,0.0048777214
163,2,0.00014312592,0.00045198784,0.9529243,0.04361233,1.3593435e-06,0.000116106035,8.460958e-06,6.8712194e-05,0.0018286123,0.0008451229
164,6,0.0004407422,0.00027503783,2.2276761e-05,6.972122e-07,0.007847251,0.00035748177,0.9897814,4.877036e-07,0.0012742018,3.258649e-07
165,9,0.0017028116,0.020871978,4.604483e-06,0.00022048474,0.000780545,0.005316062,4.5542274e-05,9.9014804e-05,0.008454854,0.96250397
166,4,0.00014447675,0.00017342638,4.422708e-05,6.17966e-06,0.98718923,8.1156824e-05,0.00372405,0.004528541,0.004079175,2.955566e-05
167,1,0.003304707,0.52807784,0.004783439,4.9344137e-05,0.0643909,0.048291706,0.056238495,0.0005348136,0.29410848,0.00022038627
168,9,0.010342309,0.00060998823,0.001214287,0.0041864943,9.130324e-06,0.0006683067,2.6395364e-05,1.1616348e-05,0.009070102,0.97386134
169,0,0.97870755,3.2230975e-05,0.0048513454,0.00039674298,6.133555e-05,0.0008737261,0.0002819227,8.24694e-06,0.0013441304,0.01344274
170,6,0.0024399287,3.7288028e-06,8.934384e-05,3.5795586e-06,0.010364101,0.00020988124,0.98648953,6.7575556e-06,0.0003916385,1.4637812e-06
171,7,7.7529105e-05,0.00088256696,0.0016029885,0.008864553,0.007960985,0.00041573338,6.6220615e-05,0.9653568,0.012207373,0.0025652526
172,7,2.6902078e-05,0.00030481277,0.011203079,0.028020946,0.00083540357,0.00010595445,7.614772e-06,0.94854045,0.0063540605,0.004600782
173,9,0.0069382614,0.0013991677,0.0019579767,0.016808635,2.5048973e-06,0.002526828,1.54522e-05,7.712448e-06,0.0037119763,0.9666316
174,5,0.04817383,0.00063937315,0.0003168086,0.008378466,0.0025271678,0.8345805,0.06764923,2.9874833e-05,0.008746696,0.028958013
175,4,0.00044388825,0.021690644,2.3290875e-05,6.905408e-05,0.9279331,0.00014644535,0.0042488063,0.015284489,0.029416544,0.00074382994
176,7,3.6512574e-05,6.420679e-05,0.001066206,0.0005333849,0.0043659047,2.1011327e-05,4.688585e-05,0.98688006,0.00670744,0.00027831088
177,0,0.98683214,2.809048e-05,0.003714842,0.00025574418,0.0006071784,0.0018990474,0.0015569105,2.2134282e-05,0.0019268598,0.0031570538
178,7,7.375615e-05,0.0045907106,0.015406625,0.004399538,0.013209191,0.0002505042,7.212802e-05,0.8867077,0.06663283,0.008657047
179,6,0.0045087356,0.0010416266,0.00014277185,2.9615408e-05,0.004672279,0.004170722,0.9756319,2.3558794e-06,0.009767168,3.2766795e-05
180,8,0.02049675,0.0015295438,0.002049595,0.008716754,0.008461029,0.005422993,0.0023448786,0.0017748621,0.73343927,0.21576433
181,7,4.609135e-05,0.0047981804,0.0015375796,0.0015413144,0.0127333505,0.00014382663,2.6314709e-05,0.94825476,0.024710923,0.0062076217
182,1,0.00047834084,0.6326619,0.21522264,0.0025702037,0.0006269803,0.001359379,0.101825066,1.7848926e-05,0.04515352,8.4060375e-05
183,4,0.00018649713,0.0005408627,3.626574e-06,1.1381111e-06,0.99256,0.00019793512,0.0034736625,0.0006676146,0.0023335495,3.5128527e-05
184,6,0.0031591386,4.7035242e-05,4.5260622e-05,8.632433e-06,0.007910005,0.00045011198,0.987359,2.5773297e-06,0.0010080728,1.0154028e-05
185,2,0.0006372292,0.0017473795,0.9863412,0.00039652694,1.4901496e-05,0.00017669365,0.00079897547,1.8879115e-06,0.009838244,4.7053254e-05
186,8,0.0071618403,0.022239719,0.002931473,0.03283193,0.010807138,0.061121903,0.0009977436,0.016474133,0.41912755,0.42630646
