Image Index,True Class,Confidence for Class 0,Confidence for Class 1,Confidence for Class 2,Confidence for Class 3,Confidence for Class 4,Confidence for Class 5,Confidence for Class 6,Confidence for Class 7,Confidence for Class 8,Confidence for Class 9
47,0,0.9517482526198137,0.0032854098667159702,0.0018115566459554042,0.0024000717269662217,0.003539697960173692,0.004338816193868383,0.017126248278864487,0.0008923053661695538,0.006760587602600208,0.008097053738871972
48,5,0.00022533148233566916,0.0002616562910616329,0.00022587393824179776,0.0009767603219681025,0.0004334306138355108,0.9943924741960296,0.00012650294840015514,0.0006753548021745784,0.000450025955220371,0.0022325894507328444
49,1,0.00049647801931785,0.9842870273419212,0.0003974438573298531,0.002008579074250567,0.0031336540566811104,0.0008726855786203055,0.0004420754126587353,0.0014171434772646786,0.002189992557340138,0.004754920624615717
50,9,0.004004698488426263,0.0027043186903535758,0.00516136690358144,0.01808363716182967,0.0010777552962662874,0.002914433172847037,0.0008303062860977092,0.0010096030961561928,0.0017788732501412842,0.9624350076543
51,4,0.001774086667318874,0.0012856544467096664,0.0006399197007488622,0.0011692422143453661,0.986830474713331,0.0008714803193429804,0.0023416583457491636,0.0028255756993062217,0.0012696190123907458,0.0009922888807565894
52,5,0.0005362792469799783,0.001238807018890889,0.001378552496225732,0.006671060203121128,0.00035160082786666485,0.9798057292563396,0.0004903366809489328,0.0022776933881751486,0.0032021088469921105,0.004047832034459835
53,7,0.0008192210529818435,0.0017535164950810043,0.004310566787589936,0.007460220627459149,0.0046860188653010905,0.002663921089979212,0.0010482346346890067,0.9649366433763281,0.008942390068003903,0.0033792670025870326
54,6,0.0015014326450096236,0.0013200600060395196,0.0009474388884963608,0.0014733350085275206,0.000613138891594395,0.0016394224503597339,0.9874774086044361,0.0003587106167097783,0.003926553247901366,0.0007424996409259236
55,3,0.0010722981147063537,0.0003612880521647498,0.001393388766015755,0.9800094802129035,0.0007866262049659087,0.0026053669646814515,0.0009119847523124258,0.0005514310586643656,0.004511526582242087,0.007796609291344004
56,7,0.000653488136022958,0.0040601984330145575,0.0008298746099312663,0.005234468412858802,0.004409257559037677,0.0016546561099958902,0.0007912362764218112,0.9536190535576173,0.010244038661544289,0.01850372824355537
57,0,0.960251802232003,0.0009077985144239718,0.004882235264932979,0.005543956280704718,0.0011543495790922024,0.007992234248982426,0.0034502017392158283,0.0011696554452899223,0.002458070474160239,0.012189696221194228
58,5,0.0012385703411764328,0.02377229141321735,0.002113669727595189,0.009145437205393096,0.02193150005939498,0.8981499499921423,0.010779614435779784,0.0019486109445975147,0.02100464599795628,0.009915709882747693
59,9,0.0013768337018107823,0.0015939415094728202,0.0025106208575271624,0.005168121018113331,0.0008389034390147483,0.001811148804534734,0.0010596817161154072,0.0003005069232032224,0.0038934742505248757,0.9814467677796829
60,7,0.0016669803069050638,0.002283708630645859,0.0023429381732400023,0.002591694446770953,0.00411457452534552,0.007383418072365319,0.0016437739038785383,0.9610728368274909,0.0028936283541825415,0.014006446759175666
61,5,0.0033894469539094783,0.002405082778562494,0.0008666626857671818,0.007716110977491081,0.008275085075844004,0.9481936542287492,0.006960165315777931,0.008743522695684755,0.007958411141954792,0.005491858146259219
62,9,0.0005190290061306064,0.0003154193926037913,0.0012816583952137669,0.007999490983886956,0.00032766769262340223,0.0010859209632835462,0.00043522326305790607,0.00026759524157140055,0.001596496247055877,0.9861714988145729
63,7,0.0008863951768523702,0.001579730719381922,0.0024107494413573775,0.014176900715709801,0.0036052355824663005,0.0018374596303450048,0.0011118262783081372,0.9645705427333656,0.007162937259935978,0.002658222462277327
64,4,0.015595690454694461,0.0006853118968300926,0.0012795760774734885,0.0007697633758633461,0.9701193920680102,0.0009480181971287951,0.005569917298859028,0.0015973544106194495,0.0026478368345810325,0.0007871393859395997
65,2,0.0014489584868923593,0.0031958438695559956,0.9354530707212154,0.02217060264341059,0.0016503260958460645,0.0032545329792229593,0.0015531273225718966,0.003110559380060455,0.02300065385463717,0.005162324646587276
66,1,0.0009394585174641872,0.9156100195305027,0.047614454472161116,0.003630607916405762,0.002907239205633969,0.009068217554104422,0.002221008480897634,0.0019031276659029152,0.010213431723176207,0.005892434933751381
67,9,0.0004699593327568489,0.00011885656765238517,0.0003325286521805485,0.000881011613808563,0.0002521802681238312,0.0037575395420506954,0.00023147020462785245,0.00019236780329030237,0.0010273563770563645,0.9927367296384525
68,0,0.968888598418551,0.001258350098495493,0.0027956652308808935,0.0014577040946251326,0.0019063750242899519,0.008848495009666562,0.008554852406458766,0.0013671426492642344,0.0030644113311331274,0.0018584057366345529
69,7,0.0009303805047170411,0.001610219940455148,0.001236839398943514,0.0036293666679153773,0.003954286294835899,0.0023982500656766124,0.0009899845153263408,0.9699036265854977,0.0073173179825697906,0.00802972804406307
70,5,0.00013689448629358706,0.00031686951107054635,0.00017848637301290737,0.0005501937011468018,0.0006003259409819207,0.994913878003466,0.00018144393081902948,0.00038248297545143877,0.0009927053400925457,0.0017467197376650383
71,3,0.003187274148448005,0.013331167816770033,0.1706865277480369,0.6062517339172103,0.0032097391882568876,0.007843298655898556,0.003968823208613096,0.02154956253624622,0.1629691457537501,0.007002727026769734
72,3,0.00024657217119019675,0.00025851416177819446,0.0016008886606454597,0.9890424711858132,0.0004927231200496987,0.0011673221628334953,0.0008067693598376343,0.0012392305170826296,0.000566493021065916,0.004579015639703293
73,6,0.0024632050374459695,0.0012185187472525175,0.003009732564807058,0.0019217773154842342,0.006620503916751121,0.004858472442588416,0.9696721290562139,0.0026497809405775915,0.005924766296417185,0.00166111368246241
74,3,0.0005317028839203074,0.0003698996431557785,0.0009869970695974039,0.9793805877652815,0.000317263876945548,0.0027571371949098467,0.0002309689093009825,0.0006543363745419733,0.0005089823547185051,0.014262123927627629
75,9,0.0007352885143819694,0.0011425726438327843,0.001226619798050706,0.0015725650045498032,0.0007916497741428149,0.0008478771544586888,0.0008824719136744584,0.000920589402134194,0.0012197875036418996,0.9906605782911325
76,6,0.0013550864119421635,0.0006554376111909994,0.0009683571338562826,0.0005958183626552261,0.0035859486501263814,0.0013362473575097439,0.9891008436662503,0.0005864203060093817,0.0013943783690829011,0.0004214621313767322
77,9,0.001797187189352808,0.0006321555464171803,0.0021214238543321353,0.008201257800691818,0.0006797045418843507,0.0013702818743590956,0.002632610284315631,0.0006875396424311269,0.006245842699768121,0.9756319965664478
78,5,0.0010675220624546938,0.00017258841246554972,0.0008899031713074781,0.002654767295299977,0.00022108927199745635,0.9880017742123526,0.0006570330285127021,0.0005715459541816474,0.0006304836387692207,0.005133292952658516
79,0,0.9741540942328316,0.0008042014147205817,0.004180657377482396,0.004166879102350327,0.0017485784475026927,0.004723173931581811,0.0014156620176805923,0.0013741028391371663,0.0013288585424525942,0.006103792094259996
80,1,0.00046248214195703793,0.9676767702024608,0.0030708467583596224,0.0038602309666587098,0.008965109217055659,0.0016690685548632655,0.001165173993870164,0.008085452371831687,0.0037426211736194203,0.0013022446193236515
81,5,0.002279686674396119,0.0005261194731697345,0.001264548915550693,0.003968631197784852,0.00020020065098333968,0.9847089251719491,0.0004250678893380937,0.0003538817580679002,0.0009122330711744303,0.005360705197586135
82,5,0.00014741391130897334,0.0005645386986800855,0.0005905324070478314,0.011840836452796339,0.000209051060839858,0.9812914486706228,0.00017247857163378861,0.0013023724071633393,0.001638083884902424,0.0022432439350045102
83,8,0.0005045613149397104,0.0007917576606261544,0.0004037760806477984,0.004367100144749899,0.0008102562277819951,0.00039274478919002983,0.0003416129236953321,0.004224646345654409,0.9712323059468182,0.0169312385658963
84,3,0.0011303814104789043,0.0010462899336887372,0.004135231250577539,0.9514410127208429,0.0020719844387831364,0.0031223408403367207,0.0003857528305892709,0.024835695443488803,0.0016542705368308465,0.010177040594383438
85,3,0.0013795621473381375,0.0013190442526760653,0.009818073113162717,0.9592148148226293,0.0010567392237809943,0.0048789914713564305,0.0004664394223509327,0.013475243096219228,0.0023769946803745955,0.006014097770111692
86,6,0.0018380782669753628,0.0012464811347575556,0.002469043695368863,0.0011040121471239542,0.002472475278608516,0.0025709117435095334,0.983033078469807,0.0009910102024526938,0.00292917945013273,0.001345729611263639
87,2,0.0002458461399701384,0.00027097632679997855,0.9902787345237171,0.005919240324145251,0.0002936946332766883,0.0011473368800713226,0.0002634209898093168,0.0003251837125412956,0.0003571489540226684,0.0008984175156465435
88,6,0.01950142573851638,0.000966389353935353,0.0017195605968576934,0.005410674168954467,0.005345837015156883,0.023257537023892414,0.9320175707458003,0.0024677215588566176,0.006941989012941354,0.0023712947850889256
89,5,0.0005391124932697648,0.0015390336259038925,0.0013811292197670115,0.001774839291067028,0.0021142379137529385,0.9824210287503101,0.0009273378769833393,0.0042415014817322304,0.002570491556552479,0.002491287790661186
90,5,0.006936765734570114,0.002866860429785932,0.0018404553227089908,0.005012571633144701,0.0916441639990286,0.8237716868868741,0.025725628952849557,0.031120765006384443,0.006772962690560255,0.0043081393440934
91,2,0.0004857622897939483,0.0010445275280420744,0.9768613201645089,0.007579907522026774,0.0013054179818477209,0.007487348455069972,0.0005508543058632821,0.0015090928343781474,0.0015376658584894606,0.001638103059979787
92,0,0.987756204815116,0.0006651022788738328,0.0011112766388915,0.001052609759339476,0.0012309023307480386,0.0029746624949935382,0.0015625868287264344,0.0005839473340682227,0.0013291978654143444,0.0017335096538284652
93,8,0.0008238892398483431,0.0010738420207980941,0.0009343353631210986,0.0009042232197724779,0.00034372413519631964,0.0002166519877177257,0.006366100647515629,0.0001571353036841721,0.9882975422602837,0.0008825558220630944
94,7,0.0002527863754769475,0.00045257836680161103,0.0013250998400344681,0.006409739207712589,0.0005512700816210487,0.0008291277243454628,0.0004208242829828907,0.9883884730180933,0.000944245942550732,0.00042585516038038654
95,3,0.00012245072795651237,7.234160783790066e-05,0.0002711420608323453,0.9989885117783435,8.221915172104939e-05,8.29512644126872e-05,0.00010778652115193325,0.00010404511705642758,7.537566562069572e-05,9.317610506736426e-05
96,7,0.000520148917166515,0.0007210332624757659,0.0007738427165422018,0.003149945337373008,0.0013063282198871634,0.0004898390844012352,0.0004961971410519782,0.9889968824283989,0.00183822934449794,0.0017075535482050722
97,0,0.9876119091407931,0.0003440291329641539,0.0017086372246722912,0.0017850433907377992,0.0007055079448786399,0.0018369172644639386,0.001627723963404327,0.00049914090683662,0.0007726491818191869,0.003108441849430546
98,2,0.0010888018027850259,0.000967228125276274,0.9856943797458535,0.002458169869118627,0.0013289046213795846,0.0006207645177007411,0.001985931135818046,0.0014928735776465866,0.002756279765173157,0.0016066668392476244
99,2,0.0019365164834240847,0.0016347707219413294,0.9688036277358484,0.0074163221720063574,0.0011460628260506465,0.00415480942384858,0.0019210745333541161,0.0021598151248333414,0.0059256620185443405,0.004901338960149184
100,3,0.0036019387023164965,0.000771888125366606,0.003624663454422379,0.9604060158723005,0.0012124356090192846,0.00700034788154068,0.0004116651701633874,0.006170289164880673,0.0016924657147298137,0.015108290305259852
101,5,0.0038006228904210364,0.0006199005539579215,0.0014221066545755396,0.003937268203398983,0.0005881332402198444,0.97277458390477,0.0010273759212305069,0.0007119761953842273,0.0010863377150557294,0.014031694720986133
102,8,0.0006707793304297193,0.00025526196034683207,0.0006361600272572974,0.0009224525257766152,0.0004394908890780145,0.0018360152168342139,0.0007786106497382972,0.0003061396842974044,0.9813338126664329,0.012821277049809362
103,7,0.0013978577178006928,0.005508879250335983,0.0015052531788756942,0.0014275914184527865,0.013807984354406297,0.002611447199955087,0.0037209528686356404,0.9660862759780589,0.0026558121209889767,0.0012779459124902081
104,3,0.00027797990781232014,0.0003818661637891741,0.0015527997306485266,0.9956802640212217,0.00022286278739102388,0.0005986769929141195,0.0001473831722120414,0.0001168863368126129,0.0003601079164487979,0.0006611729707496575
105,6,0.0014871272943925793,0.0006357019893246601,0.00044702356337085106,0.0013475792660859805,0.00039833731416380556,0.0010701008725271489,0.9921297435849162,0.00022281207226759075,0.0016528250001141237,0.0006087490428375748
106,5,0.004182941044009878,0.0009052246242373553,0.0009163916516760897,0.003174450291625079,0.002193088188605252,0.9712325327636919,0.0043497629038200605,0.0005069235381499906,0.0018024749222956705,0.01073621007188776
107,9,0.0004027033477148651,0.0019900595740877207,0.00224477381605158,0.03150784057607244,0.0009998177933210584,0.0009001859854753068,0.00033517105623802785,0.0011730884820029147,0.007546311119379232,0.9529000482496569
108,9,0.0017775165317122643,0.0022841258949735732,0.00034533680860273725,0.0004843892397450867,0.004532416820495498,0.009198850401885436,0.0005369070100712998,0.004053465279609971,0.002661413727674772,0.9741255782852294
109,2,0.00035088633404739165,0.0008904898843476121,0.9902434384763908,0.0013986041781650083,0.0007766421464273278,0.0008424464199068639,0.0007179707029084519,0.0013032225787902097,0.0025973655038105323,0.0008789337752061133
110,5,0.000363878085578046,0.0313486558446991,0.00376837382333614,0.006982034157113388,0.006327791866035259,0.9002228511263752,0.0009390880111601172,0.013005298359458014,0.020089619321573826,0.016952409404670802
111,6,0.00233427928240941,0.001523794967271766,0.0016765554647611427,0.0014068387280858788,0.00293829918676249,0.008459776716135008,0.9737560314185606,0.0006480710254435196,0.005543776267456431,0.0017125769431133363
112,3,0.0005376923828987013,0.0006588239882031484,0.0005562783592099712,0.9905466601484679,0.00034372794777780876,0.0007350048009889936,0.000491841970674557,0.00023924573336415788,0.004460180499411232,0.001430544169003957
113,0,0.9910107205141493,0.00027003863266646246,0.00036061690210866096,0.0006151961923466892,0.0006648344453723582,0.0017870386571330642,0.00229962805805695,0.0003442798966624458,0.0010169291618259738,0.0016307175396776605
114,7,0.0004342603292522109,0.00032385552839514595,0.0008986653052127042,0.0019203706740635426,0.0010642509371623708,0.0009855301107509862,0.00044541863556083367,0.9899776536227687,0.0019363576256439677,0.0020136372311895176
115,1,0.0014314904254307545,0.9625885735999696,0.01260796877001151,0.001482012633592079,0.0027977527277637166,0.006266930059547708,0.0029536035793585316,0.0016935452063339502,0.004221094386601499,0.003957028611390204
116,1,0.0002237919249278657,0.9947067781365383,0.0005771554419200866,0.0007267722066465308,0.0010012187053474748,0.000583605729699572,0.0005148768436297296,0.0005398157616282531,0.0008377221929355772,0.00028826305672645326
117,9,0.0009557265139592709,0.0007198461868148992,0.001293988358817999,0.006578755410751051,0.000327280959786217,0.0038277005307300652,0.0003494212502645511,0.0003928959858406833,0.0025868373151646438,0.9829675474878707
118,6,0.013493021988020007,0.0014176429550261363,0.0014190221022399388,0.0030171803859475534,0.0058425429296747825,0.014130549576054393,0.9485173294454156,0.0011205819991783451,0.006965382694150805,0.004076745924292746
119,1,0.0010070980843026726,0.9554713426250437,0.0009200949102192304,0.0031529050497851293,0.006928150890968324,0.002556952381314319,0.00168459351941468,0.005567014927920565,0.0045604397234625844,0.01815140788756869
120,1,0.0017835247771560193,0.869089078765919,0.011551561491473673,0.00696955293953194,0.0049671738485057675,0.0027725700645464878,0.0013542071348011744,0.029669090228628348,0.06692712230047254,0.00491611844896531
121,0,0.9518027348251333,0.0015528240902736854,0.001601151065131391,0.002901684854614423,0.002922902492838979,0.015785450021440946,0.010854812812128958,0.004091746272094165,0.004937744572505216,0.003548948993839283
122,0,0.9632817141946062,0.0009271577985989217,0.0017817464922202564,0.002961662795714898,0.004146430983285315,0.009948665383009396,0.007742623707121835,0.002367316810849647,0.002641053252425007,0.004201628582168551
123,2,0.0005377609751178292,0.0033534186158809738,0.9775816702731774,0.007852795216144487,0.001512190157347638,0.002501338912573037,0.002267840188460171,0.0010777300232552587,0.002062778560522245,0.0012524770775211996
124,9,0.0010747575512956885,0.0004064855295532382,0.0013048740694552097,0.008046524064776413,0.00021088711121772618,0.0017818465942188663,0.00023211012874705436,0.00028042581844678533,0.0016906789353280467,0.9849714101969612
125,3,0.003353393598601919,0.0044556264251576425,0.009576937189811348,0.9044233621126776,0.0034100649012425797,0.00545484595034956,0.00498576378871067,0.00192911491528037,0.04559431474932254,0.016816576368845586
126,9,0.0009676356071666603,0.0018758704244459623,0.002465370651725954,0.003676655510741402,0.009173356230060142,0.01050980403874356,0.001145974541538353,0.06428362712947853,0.0204151591694375,0.8854865466966615
127,9,0.03007645688282701,0.003014886708568446,0.005891176691463915,0.013311197839372258,0.0050701815317288805,0.0360987922077334,0.0036786826656267217,0.005198427654471363,0.03190800938496131,0.8657521884332466
128,3,0.0023587677392394846,0.003571433377132261,0.007768149587578027,0.9541651941094783,0.002599292941061849,0.006494808319751511,0.0032552432991526845,0.0022202985959770974,0.001992205537526975,0.015574606493101436
129,7,0.0006009976476222179,0.0015458632501361453,0.0023436546134166527,0.00265712720163526,0.002595535600046122,0.0011268282367740317,0.0008849260311329268,0.9828053770000406,0.003847145720352866,0.001592544698843218
130,7,0.0009871206691483704,0.0007859085339981923,0.004516341804461637,0.019472447148156626,0.0017882857390919586,0.0019711456485237764,0.0005354922207454218,0.9570559055578944,0.002533912523167625,0.010353440154812169
131,1,0.000546084643395722,0.9446146440452787,0.000723927418675637,0.006730974585797358,0.001790136000563328,0.003986131843504596,0.0025605878875786425,0.0005239778151364009,0.029218356855842238,0.00930517890422749
132,3,0.00023412073143482649,0.0005221188308856386,0.004609630596726471,0.9889611237271639,0.00036093350202814987,0.0009588035211640895,0.0016040630474879812,0.00037868358313580656,0.0012882599278131808,0.0010822625321593115
133,5,0.006801097866590499,0.0011656827961736866,0.0011633645062550893,0.005857255091106315,0.0008905472477475476,0.9341431904122901,0.0005482305915941815,0.0017989528689143547,0.004015450892344235,0.043616227726983516
134,4,0.0005436774451721936,0.00034011988656297283,0.000408054409259415,0.00048526944439135225,0.9890282199424626,0.0013323211596320806,0.005061632109322272,0.0017726030808184413,0.0007800861588260189,0.00024801636355245343
135,6,0.0025220920696248667,0.0016135780763738194,0.0017227567320404994,0.0006163529890527055,0.004493137949846052,0.001105203429138759,0.984567957641018,0.0011650335359769553,0.0015319618340629846,0.0006619257428653312
136,1,0.001188500567102438,0.9518578382110136,0.003734856140382329,0.002668208723733366,0.003102207303581726,0.006658134591276563,0.0020494065655073048,0.006184235497938055,0.019385530929077778,0.0031710814703868584
137,2,0.00019355941083033394,0.00031551942626388996,0.9970251822338834,0.0008017942408303676,0.00020144549071185255,0.00045369506648488243,0.0002867984502590364,0.00017518823132369875,0.0001586335756475315,0.0003881838737653068
