Image Index,True Class,Confidence for Class 0,Confidence for Class 1,Confidence for Class 2,Confidence for Class 3,Confidence for Class 4,Confidence for Class 5,Confidence for Class 6,Confidence for Class 7,Confidence for Class 8,Confidence for Class 9
15,6,2.6000432819165126e-08,1.4176281766841384e-07,1.0905952360938078e-08,1.9605611016423881e-10,1.6722572739731163e-06,6.405678536593601e-08,0.9999966540407765,3.260259320272715e-09,1.4275195526783117e-06,9.307950694674173e-14
16,3,2.4269440392650026e-08,2.745141751326572e-09,1.2603265308293333e-05,0.9979289654690014,7.305253721765652e-12,3.943451432951242e-08,4.7740264116926725e-08,6.372695810404176e-08,0.00018539611885857272,0.001872857223207568
17,1,5.7527144984217714e-06,0.9739528353031952,1.0250440047582945e-08,1.5853308016328997e-10,0.0182298957239196,2.3392586017552554e-05,0.0011401359272409858,0.00010895617464126852,0.006538657855492152,3.633060217480967e-07
18,8,1.277039224988071e-06,3.672148525412803e-05,1.6427848253395575e-05,6.371552549414887e-05,2.853030189879156e-06,1.126795586028753e-07,1.5464063561128108e-05,2.6843193992840465e-05,0.9995546902975249,0.0002818948369460005
19,8,1.3262475511355036e-06,3.357847377750491e-05,8.616226024967566e-07,1.4156893692143438e-07,2.32979324716849e-06,8.968788785283313e-07,1.409314357702063e-07,3.0595506346839324e-07,0.9995125736789183,0.0004478448495887125
20,4,1.3186359979683132e-09,7.934398904349487e-07,5.220745537586199e-14,1.4474872159792394e-15,0.9999942826778813,6.55963048488839e-10,7.155242681130205e-08,4.84864713304473e-06,1.7080116394393951e-09,4.047607816706248e-15
21,2,5.2386328113162146e-11,7.518730314422972e-08,0.9999922109562209,7.29829356480456e-06,7.92917973434308e-13,3.3040296258697456e-10,2.0344699678491724e-09,2.926622212308462e-10,3.50415288024589e-07,6.243690851210913e-08
22,3,3.6651209997678205e-09,1.6446049021465642e-07,2.754118694660993e-06,0.9998463977493791,5.547784325886356e-10,5.563449978903496e-05,8.245387963833557e-08,8.112592887078435e-07,4.056720334689276e-05,5.358403523229943e-05
23,8,0.0032642729106823177,1.68109265657037e-05,4.130835513899726e-05,3.522522768758042e-07,0.0002830187636540377,2.7521343401269856e-07,0.0013162323634194088,6.87338608472655e-05,0.9949543808287739,5.4614525207503664e-05
24,9,1.3330706827204496e-05,9.570373347246019e-06,7.038172333190155e-09,4.63700909282572e-05,6.971726371551328e-07,0.0027931516079189524,1.8520377012738437e-08,4.228729096897889e-06,0.00010962970696371599,0.9970229960537312
25,8,4.239816672282457e-08,1.1631691387606096e-07,1.850184309331096e-05,0.004595677588288981,4.232769308636625e-09,2.631301515283056e-07,1.8789964855525937e-06,1.4290960649309923e-07,0.9951478203903401,0.00023555219418428664
26,8,1.8111630704731756e-07,9.18332619232973e-06,2.9278299720615036e-05,0.00024649924987354944,2.0820036626301896e-06,2.9900861243383744e-06,3.8176742187247316e-08,5.359458812109044e-05,0.9950729014154263,0.004583251737829827
27,5,1.6201252650005853e-06,5.438490516635533e-07,2.284083063843293e-09,6.547810199101527e-05,2.6846023039297903e-09,0.9998300417428256,5.7141775825828196e-05,3.338145676109236e-06,4.175823379753179e-05,7.305688188052973e-08
28,0,0.9997418738998483,1.198305223707336e-09,4.448323634501623e-09,3.4013896570967283e-08,1.0452354099012351e-07,7.64019577094624e-05,1.85036943144287e-08,8.954898873781944e-07,2.256995758462487e-06,0.00017840896903584074
29,6,2.4045826022691664e-07,1.6800761865663595e-08,1.7617460132719086e-09,2.4916694705286284e-10,1.0002831872894595e-08,7.399490722985835e-08,0.9999952991102056,1.180171929763875e-09,4.356433295956261e-06,8.652400168768006e-12
30,3,1.7044741345178657e-11,2.714021873721366e-10,6.207440955258693e-05,0.9999374135760752,1.0346883365869794e-15,8.970177265088436e-11,2.299005040751197e-09,1.8599517871342355e-09,3.709679384801919e-07,1.3650932679908182e-07
31,3,2.158980773690876e-13,2.729843360683941e-12,7.822154774589202e-07,0.9999990324620478,1.4579427229027887e-17,9.618301413777189e-12,4.7319354892577734e-14,2.475894470478761e-10,1.4592439828035559e-08,1.7046983431221086e-07
32,7,8.530250712624581e-09,8.629748840911328e-08,1.351742015271189e-09,1.0250186837362536e-08,2.576435792994007e-07,1.201272752419907e-07,6.054233710352029e-11,0.9999994986135974,1.607931538394017e-08,1.0460222832796641e-09
33,1,7.42531653312505e-10,0.9999060174632235,7.185153051472527e-07,6.869150521748973e-09,1.3485358921714376e-06,6.264754341892519e-08,3.4655029095682447e-06,1.5751262850049584e-06,8.679045053118758e-05,1.4146627739420807e-08
34,6,8.531540972410045e-05,6.38192603902086e-08,8.179888454785577e-08,1.5456012335355703e-07,2.6809807105432225e-07,4.459581009488619e-06,0.9950873932675496,3.12842984556383e-09,0.004822259027134966,1.3098126500544213e-09
35,4,2.13656610507871e-05,2.0633568054623516e-06,2.956809051171092e-13,4.609608309319009e-12,0.9999020882221389,2.1696177871175487e-07,6.391845449173995e-06,1.3062163949513565e-05,5.1534476899954374e-05,3.2773070222584253e-06
36,1,5.49669989419711e-06,0.9970080570405023,1.2905512435183677e-06,1.0023347464790605e-09,5.99956443789308e-05,0.0021598289851116914,0.0006589206502121156,7.358695691497033e-11,7.211101793031893e-05,3.429833480517171e-05
37,2,1.287261651182205e-12,1.9212687153158172e-09,0.9999890329200142,1.0875692677290533e-05,6.942443352747684e-15,1.763753608105558e-12,7.687190795971199e-11,8.895579432058754e-11,8.910722340767006e-08,1.8993098507308182e-10
38,1,2.2185596818968404e-08,0.9991147973567679,1.5735691803739454e-11,4.3468067707286197e-08,6.582375578446863e-05,3.869256501392214e-06,3.6226573620152986e-08,2.259547163557179e-07,0.00026950279474487285,0.0005456789855110669
39,1,2.5999719072252086e-06,0.9623403882601426,2.683916427467926e-07,1.3537079508790986e-11,0.0035199701486759542,5.4112096731101784e-08,9.483862290756965e-07,0.0010860350496126184,0.03304174842864763,7.987237508434935e-06
40,6,0.00015619199318935646,4.655279963642066e-06,1.0359433647277015e-09,1.5157650903685477e-07,1.02595443858458e-06,0.0060924737409728275,0.9915294874920293,1.4244640627727718e-07,0.00221577889863286,9.15819146900967e-08
41,4,2.0514317057520545e-05,5.936903904714402e-08,2.860942904432269e-09,1.1377830710298513e-13,0.994749670782293,1.9060848806138557e-07,0.005227703361863859,4.571699423467067e-08,1.8129831982179633e-06,9.65630575296949e-15
42,7,5.773639735941388e-05,0.005282550372544299,2.6021034137313257e-09,0.00015793485961861138,0.008320444168764948,0.0005485185058586613,3.6524347625771654e-06,0.9807529319520514,0.0001247320452710468,0.0047514966616655375
43,4,1.9257244392690336e-06,3.511183153028171e-05,2.6122716579216146e-12,1.5700181591792783e-12,0.9999189152902753,6.000869703898902e-07,3.5207190162478724e-05,7.538935771205003e-06,7.007429277018e-07,1.9374112737399124e-10
44,8,4.972416658576316e-06,1.3936081660886344e-05,6.499859712005104e-08,5.496194243860289e-07,3.4062545854918144e-05,2.3805948680238922e-05,1.7698254289113996e-05,8.452366702888311e-08,0.9993027993875957,0.000602026223572076
45,3,1.512199676455485e-13,2.8080981632129598e-11,4.757882165383251e-07,0.9999994425937321,5.228142798162236e-16,9.575613110081813e-11,3.280409981941593e-12,4.2252533044629917e-10,3.7565790258122266e-08,4.350246650781862e-08
46,4,1.1581584036419167e-06,3.142022049535788e-08,5.552611883021823e-13,1.1996421563574226e-18,0.9999976650260434,7.624955515393351e-12,1.085622998604485e-06,5.8897384195057974e-08,8.667680506075453e-10,1.6048554131394316e-15
47,0,0.9993381165878351,2.7897322758556563e-05,1.4491897631822549e-08,2.913347162890468e-11,4.5680931513246844e-06,9.294809162247043e-07,0.000497667439468928,7.644681027937207e-08,7.921935824082032e-05,5.151074978764668e-05
48,5,2.5628575180005e-09,1.3724400646855796e-08,7.276293716884847e-13,1.655312205750474e-08,1.6063102819473912e-10,0.9999994417480117,1.2687910120851896e-11,1.8504244487586098e-09,2.433289068655493e-10,5.231438080179029e-07
49,1,3.11203808736358e-09,0.9995153515297907,6.081072186457213e-11,9.68248399500281e-07,2.527078384669993e-05,1.4297264218756253e-08,8.304490609227418e-09,2.08330270563836e-06,6.590736138237562e-05,0.00039039299927183985
50,9,0.00021744877592446782,4.153790312576124e-06,4.569262107789402e-05,0.03741393948553249,3.0235833166729266e-11,2.9795874895735728e-05,1.3742292635134938e-09,4.999126287052308e-06,1.0056961882520189e-06,0.9622829632253164
51,4,4.213785704350525e-08,4.106687952004689e-06,2.4308622277721323e-12,5.56292558729459e-13,0.9999881156945014,4.472812038142365e-11,6.224453132180092e-07,6.666819182759417e-06,4.461236080968661e-07,4.387017440623495e-11
52,5,1.484013780650797e-07,3.566983188727803e-08,2.34465530721136e-08,4.164525982202489e-06,2.905818294235879e-11,0.9999941164567283,8.328837290705876e-10,2.384971028661805e-07,1.1907561052399406e-07,1.153064871259763e-06
53,7,7.171546388007695e-09,5.39411430225644e-06,1.4194962778400288e-05,8.251877561133466e-06,1.3924463502027767e-05,7.499730044891624e-09,4.386456186533618e-10,0.9999259725909837,2.1658337933083262e-05,1.0588543017443444e-05
54,6,7.792226202541048e-07,4.544263868132325e-09,1.0737452821413315e-08,2.0552255462100338e-09,5.543996112948689e-10,4.944684159341002e-09,0.9996089577395224,9.588492567857227e-12,0.0003902401656621709,2.6580574917960107e-11
55,3,9.970327909925777e-09,2.026944781370961e-08,5.006569528518331e-05,0.9980502123022702,2.1596280720540436e-11,4.552063978077369e-07,3.4146117409675625e-08,9.453373549912626e-09,0.0012300867314506648,0.0006691062037331231
56,7,3.8989793553495654e-06,0.0005924083438811211,1.0042637138945226e-09,7.760525942963243e-05,0.00018419458597412693,1.1354408132536686e-05,1.6857355715362983e-08,0.9863272297994129,0.001230979281396618,0.0115723114807983
57,0,0.999727467295425,6.170794428012195e-10,1.5818202285564252e-05,5.6711058563728544e-06,1.5218586783075368e-08,8.210332561900762e-05,1.1358903006107035e-06,5.96182579680171e-07,1.6972245107965794e-05,0.00015021991715955766
58,5,4.957438565218334e-06,0.0018687621778050115,7.700664482401132e-10,1.280262924296128e-05,8.014369232163064e-05,0.9952256022943153,7.696417476633894e-05,2.9343229170305487e-06,0.0011336163941994555,0.0015942161058005745
59,9,2.334066388251585e-05,1.2190274220723509e-06,5.933132082817479e-07,5.43619543895145e-05,8.884573492109992e-10,8.920512572814522e-07,2.6378791320189932e-09,1.3086642957199004e-07,0.0001549592033262484,0.9997644993937481
60,7,9.144517725497303e-07,1.0207848029523216e-06,5.258957315665806e-10,4.110514582622268e-09,4.610485154981304e-07,6.41593995144194e-06,2.461519187111499e-11,0.9999294038714245,1.4469090092086927e-08,6.176477341736946e-05
61,5,5.768645026398061e-06,4.4036607671414007e-07,6.55201885908784e-12,3.784112749646737e-06,5.8616557214890024e-08,0.9999655765204365,1.8704360337284495e-05,1.2765206516076018e-06,4.334050859018113e-06,5.680075352491188e-08
62,9,6.3803889126597865e-06,4.18793412419902e-08,6.937992284577377e-06,0.0036723504531334583,1.6710893017499548e-10,1.0179730064242508e-05,3.9768634951812565e-10,1.6038688717471812e-06,1.109778417957172e-05,0.9962914073384174
63,7,6.560951739363884e-07,3.556163616242027e-05,2.1211146100019618e-07,7.58181300810182e-05,5.897090780855895e-06,1.773625464362315e-05,4.754053580620171e-08,0.9998568504725982,6.151599283318904e-06,1.069069279672013e-06
64,4,9.651346297764268e-05,5.850184761507961e-08,3.119908410771129e-11,4.012516454267447e-16,0.9999010536217872,5.68118071971223e-12,6.744269684634938e-07,1.440158131458142e-06,2.5978685089962594e-07,4.556036536920049e-12
65,2,1.1148223383742164e-07,5.6908898233724455e-06,0.9654845879105123,0.020678099864996403,9.42338106532223e-11,2.661079130529543e-07,5.79851141985903e-07,1.7614673179356209e-07,0.01382523853116065,5.249121252833807e-06
66,1,2.9005910142301922e-08,0.979875027928781,0.019769383445071235,7.55319927599327e-07,1.8629514507076226e-07,6.771727955876796e-05,0.00011557120374530579,1.5957831087702127e-10,0.00016699937587006218,4.329986412615399e-06
67,9,4.968473131237892e-07,8.943610165964443e-11,3.960577412381323e-10,1.3730255796032329e-06,7.411723094970827e-11,1.5221856358238987e-05,2.9361149994935883e-12,3.7031917687036063e-09,1.332177617254466e-06,0.9999815718273929
68,0,0.9999901199961205,1.5201256081015443e-09,7.399424443220546e-08,5.7544511694526784e-11,4.0780706419782435e-09,9.19131895963584e-06,5.455194290338079e-07,2.7053863934757947e-08,3.1717124622546696e-08,4.744516888889576e-09
69,7,8.783452835914239e-09,3.769623323978965e-05,2.8212112918997966e-08,1.4081078087723872e-07,0.0002290039924917915,2.398475773247073e-07,4.4077100627116613e-10,0.9986654499812346,0.00015068866923099514,0.0009167430291076712
70,5,6.494321332730161e-08,1.8040666572346604e-07,1.528756374089448e-11,8.158022843530558e-08,2.2707731464413183e-07,0.9999862455860776,1.7238328358680584e-09,1.8372023652180467e-08,5.600935725646287e-07,1.2620201783555967e-05
71,3,3.5882995956180794e-07,1.4346822974013166e-05,0.05617347018132657,0.8791012462533687,1.498093773289461e-10,7.643764869684255e-07,5.414851143335345e-07,0.00013945612498784146,0.0645611423119792,8.673463993550268e-06
72,3,5.197983849216257e-12,1.869127325798861e-12,7.178423315367521e-06,0.9999916537643343,5.8435232037927045e-15,2.3388533310116532e-08,3.1535710281361324e-11,7.777505539242607e-08,1.976584751898508e-08,1.0468443053674867e-06
73,6,8.42715028701036e-07,1.9256541975799563e-10,7.496573679698932e-08,1.3171185988628693e-09,1.2785046362137896e-07,1.501795244274262e-08,0.9999869533122328,8.317583964491707e-09,1.1976307143141893e-05,4.174290431359277e-12
74,3,1.8814471827577878e-08,5.1835871185764485e-09,6.6260692192334e-06,0.9997362235983148,3.0470900003056865e-14,1.1903585941464095e-05,8.187044479339973e-12,5.564943219132701e-07,1.051438775378215e-08,0.0002446557315382562
75,9,2.0408790218031877e-07,3.008358929538896e-07,2.9378620027818202e-09,1.5089884763464032e-06,1.4482596356660384e-10,6.666541349597601e-08,6.58420734722503e-11,2.7275607788019744e-07,1.6604082162803698e-07,0.9999974774768854
76,6,6.460378112586185e-07,9.166422648223613e-11,3.4604477239212075e-10,6.11061785562071e-13,2.746835499940783e-06,1.8469439264972472e-08,0.9999952619690501,5.453426106317521e-11,1.3261953428770437e-06,2.0158043578985895e-15
77,9,9.949468044195203e-05,5.526123867886667e-07,3.5249376606533887e-06,0.00022131845823155917,1.6352791208241566e-09,6.836589382617694e-06,3.123505394153638e-07,2.937316133322845e-06,0.00018588545302053694,0.9994791359669241
78,5,3.8414230947266376e-08,1.8883423592864015e-11,5.1501660513224895e-11,6.358811497117382e-06,5.893581608128938e-13,0.9999903317458235,4.666562237052128e-10,2.4277456580305134e-10,1.0589078651616848e-08,3.2596589643968312e-06
79,0,0.9999986939080076,6.66937800781693e-12,2.273032943835559e-07,1.870417239356148e-09,1.0234349675516962e-08,9.494620220053493e-08,1.5024283987615623e-10,6.093113554228511e-07,9.291769413486268e-10,3.613402845549729e-07
80,1,2.471236263341148e-11,0.9999213390720711,1.559605370440522e-05,2.2776053194921036e-06,5.196871766466932e-06,3.6250888567732646e-09,4.029956647535127e-08,5.44106455587225e-05,1.1311473011240488e-06,4.6549108768352585e-09
81,5,4.50040866210512e-07,1.2922817054642647e-08,2.6413401053536266e-09,7.351349018176804e-06,5.014275545757465e-12,0.9997907116489531,8.489587866370728e-10,6.471505165548623e-11,1.7394051593207987e-07,0.00020129653780139628
82,5,2.7602214191658034e-10,1.4661945786653743e-07,7.642825654425386e-09,0.0001856522647553165,1.111263180121436e-11,0.9998131118350196,1.281185844961552e-11,2.4254213628713297e-07,5.870171550831024e-09,8.329256872799191e-07
83,8,3.338777681146503e-08,1.8964821766234325e-06,7.0143997515144106e-09,4.9890672081054775e-05,1.3135329995393817e-08,4.234827706328814e-09,1.124925856681129e-07,1.0299747904911814e-06,0.9992960808136372,0.0006509317923946717
84,3,3.0183873297308783e-09,5.042227324394257e-10,2.0562088478093498e-05,0.9987046104966988,1.356222390902611e-11,2.701529752321874e-07,2.3579327476392553e-13,0.0012727234608662,2.0712032303733383e-08,1.809552541220717e-06
85,3,4.527181509726146e-09,1.0549169285582849e-09,1.4947810955762166e-05,0.9999643781454334,1.4678901741383791e-12,7.132730605779843e-07,2.5107309818695374e-12,1.1819640948321612e-05,2.914300597335481e-07,7.84411346531434e-06
86,6,9.908831627050567e-07,1.333902446474941e-09,1.7862629598344163e-08,2.195178643033139e-10,7.451643973831567e-08,1.7883585481468837e-08,0.9999830449551751,2.8289356254519176e-10,1.5852058411726993e-05,4.2815478197365524e-12
87,2,1.9091727301376874e-12,2.0750560835270037e-10,0.9997512850707434,0.00024871374408476637,5.365685340251342e-16,5.42702287468312e-11,1.851267235911556e-12,1.8868849936229434e-10,7.063864391119393e-10,2.456006773210001e-11
88,6,0.00013383774359095193,7.401780601337053e-10,6.141472944142955e-08,4.3900406593486913e-07,8.104166514559634e-09,1.3216329005959744e-05,0.999695543284521,6.7213939829919475e-09,0.00015688610371529654,5.546329375230743e-10
89,5,1.0343533302262281e-08,4.901458535808682e-11,3.337834406556675e-08,5.311163199300172e-09,8.894301727671598e-11,0.999998934109967,5.941153686492573e-11,1.016613983514519e-06,4.2546573991229285e-11,3.093387494391255e-12
90,5,0.00018535475699738908,2.806013824064517e-05,7.149930740400885e-11,1.4165905100387146e-08,0.004526425266406809,0.9837318991102436,0.0006880384416742642,0.010840182778243479,2.491022179969169e-08,3.6056765491296413e-10
91,2,2.547664141510702e-13,5.735169860393725e-10,0.9997900715624352,0.00020991324654456872,2.4133797279633828e-14,1.416698881810862e-08,7.863782292645523e-12,2.5042812523654476e-10,1.9154692466330143e-10,3.965171784739099e-13
92,0,0.9999992910043811,9.106701737631111e-10,2.705773396602616e-09,4.031573762992856e-12,7.124990562906749e-08,3.418601073437042e-07,9.043784860850042e-09,3.529246456809333e-08,2.2947998449065933e-08,2.2498088274981463e-07
93,8,2.063557544281319e-07,1.3981731640481279e-06,2.2953012187194496e-07,1.2363923984054236e-08,3.038344419038052e-08,2.722440935256256e-10,2.75368034066897e-05,1.1385932107499698e-09,0.9999703210807801,2.6389856746951393e-07
94,7,4.008903300444597e-09,1.7549865361807412e-06,5.8557942254009374e-08,7.185907761041488e-05,2.7419576376643914e-08,6.533890816552488e-06,1.7430871838844137e-10,0.9999197393453377,8.837816122766353e-09,1.370115247123543e-08
95,3,9.309024589013643e-13,1.3957852581006669e-11,7.163901974401618e-07,0.9999992001536935,4.919391156278243e-16,3.687619752476162e-10,3.527339981585755e-12,4.038084034129721e-10,4.797049469316852e-08,3.4694627428703694e-08
96,7,3.787611694352619e-09,9.792208883453192e-06,1.989544434149432e-08,1.8062057262942404e-06,1.4552976925144166e-05,8.185635020036228e-09,2.1043913828810536e-10,0.9999550497265024,4.247571900525831e-06,1.4519230931975045e-05
97,0,0.9999997285233231,1.0701701429698437e-10,1.9856659726706005e-08,8.54167890442441e-11,1.7245243034910658e-09,1.2234428075712703e-07,9.15103622043089e-09,5.630070933179141e-08,2.025521663444772e-09,5.988151099487268e-08
98,2,4.3646668299005933e-10,1.1057855350554594e-05,0.9999873240262223,1.1252610026142044e-06,5.4642763740955315e-11,7.546594983402655e-11,3.69586158883428e-08,1.501294291997602e-07,3.003829724967165e-07,4.819831553663619e-09
99,2,1.9763310205420392e-10,4.192399994711018e-09,0.999851884773308,8.724636399771448e-05,2.9391346269979727e-13,5.601460385108485e-09,4.561673264220483e-09,8.887863793483254e-10,6.0815248881416e-05,3.817156617365001e-08
100,3,1.0922313615818371e-06,3.405062181503258e-10,2.5708941770499315e-05,0.9996353776662267,4.123880973344401e-12,2.068554742344586e-05,4.362903530666679e-12,6.688535643638908e-05,7.496667450917103e-08,0.0002501749411139417
101,5,1.2623413386930479e-06,3.4072406694449513e-09,5.327578889180143e-09,1.4760556924049017e-05,5.317503732477243e-11,0.9998910513163168,6.4629823226372945e-09,8.19093736862462e-10,3.506953579293918e-07,9.255901999191125e-05
102,8,4.523047222509186e-07,1.1965763515544514e-06,5.867520917449556e-08,7.050000307483143e-06,6.295481158429476e-08,8.940064863994415e-06,7.3048167190273466e-06,2.7040816388246437e-08,0.9989868804338957,0.0009880271323027786
103,7,4.437993540269159e-10,0.000256351730005568,3.2986930185253535e-10,2.2399901635811797e-10,0.002578843840358571,5.395090132321917e-09,1.9495421390466944e-08,0.9971647769484613,1.5912875292217409e-09,1.7078731508344143e-12
104,3,3.809208048562437e-12,8.590316026546084e-10,1.7295268268555126e-05,0.9999825501112987,1.894433252154614e-15,1.1146174128124291e-07,1.0775533592708279e-13,3.748641391370717e-09,6.423110335567208e-09,3.212398939509411e-08
105,6,5.447225045501948e-07,9.227724818147173e-09,3.996703038687888e-09,7.803262605287472e-09,1.972902556149617e-10,1.6535854788443632e-08,0.9995376726413064,5.5034633006091916e-11,0.00046174454403584615,2.762829002215725e-10
106,5,2.722360658884934e-05,5.1761624404979776e-08,4.0484358067563e-12,7.869126441136067e-08,3.570860323405271e-08,0.999013729163814,5.0333606198578675e-08,8.827846867177456e-09,2.640469028125134e-07,0.0009585578557009705
107,9,9.359896705954204e-08,1.7928576989033902e-06,2.116529448513704e-07,0.008941629714914795,2.8075643838965244e-08,4.0434596588638e-06,1.699827912890697e-10,4.604206579959667e-06,0.0001276222865154257,0.9909199739770935
108,9,8.693790519402162e-06,1.693410783785012e-05,1.4930853640190682e-13,8.901878256695609e-10,7.648909289070722e-05,0.0008422656308611691,6.014619801926007e-11,1.2053151237119966e-05,3.1021556637081703e-06,0.9990404611205067
109,2,9.876325151858429e-14,9.206346127740955e-09,0.999999152903189,7.779005104027276e-07,5.953011564314281e-15,1.6424459365366416e-12,1.165397144488719e-10,3.831075397425929e-10,5.947904898743085e-08,9.511118719330396e-12
110,5,4.2624119496437854e-07,0.046165142776127085,2.451134537962118e-05,1.8543636067528507e-05,0.0018313471514777534,0.9340027266388871,1.344330235027095e-07,0.0006687120166253011,0.0005427870090162296,0.01674566875220101
111,6,1.127403546568546e-05,1.0333826525807653e-07,3.0038399247487294e-10,1.1599979495384983e-10,1.5899554769621715e-05,3.086831459612499e-05,0.9998675284607339,1.2526656009523062e-09,7.432444014898311e-05,1.869710266119547e-10
112,3,1.5977357635360419e-09,4.0718898665311154e-07,4.497065133244104e-06,0.9966440811833222,5.930656610095023e-12,1.039930349211101e-06,3.271269408958058e-08,5.167538442975379e-09,0.003235194632907232,0.00011474051540280032
113,0,0.9999994713952908,2.5996676335565314e-10,7.095108347849812e-12,1.8803918107888176e-13,1.3686752295893441e-08,2.3752239649083358e-07,6.265424297287709e-08,3.5820793489385146e-09,1.9853671565789224e-08,1.9103831673402115e-07
114,7,3.628774780235843e-08,1.0886675600687265e-06,3.399151757439036e-08,4.176687753348484e-06,1.2432096533083388e-06,3.910134421801004e-06,2.736304479064974e-10,0.9999880304146231,1.3784987802123775e-07,1.34248321463257e-06
115,1,1.3257184255241958e-07,0.9996438959470774,0.00026296399594130757,4.520560636757391e-09,1.6338994868026143e-07,2.6759549197549602e-05,5.748922815047184e-05,8.505943581907557e-11,6.913320389516993e-06,1.6773918324413258e-06
116,1,3.748294007282374e-11,0.9999823965236719,2.0278549834953774e-06,1.3837980961459013e-07,4.677669812935024e-07,7.077040379517975e-09,2.438526154173781e-07,1.2027134228677157e-06,1.3512500156272078e-05,3.2938358808770386e-09
117,9,3.300116842847971e-06,1.4679218716370283e-07,2.646628824076105e-07,0.000298751854989977,7.130170985640032e-11,1.1352612266803952e-05,1.8289569101267231e-10,1.5970172896004758e-07,2.7639271568882264e-05,0.9996583847333355
118,6,0.00803608519778854,2.3614654579642044e-06,7.462366870946755e-10,2.2581439064344666e-09,6.358247671450673e-05,0.002250587350135795,0.9891487197590663,1.1457769784150704e-07,0.000497522676130493,1.0234926281363797e-06
119,1,2.8758381338841638e-08,0.998432576956196,8.488053082075594e-12,1.1748906714456972e-06,7.281229309807709e-05,1.7490622811753289e-07,5.79752881749801e-08,0.00011316680328677447,6.941392809522458e-05,0.0013105934802666482
120,1,2.2824411855704563e-07,0.9134523625899013,0.00022977058510976182,2.097199062774462e-07,0.00016788245003139223,6.338279962190726e-09,1.483202935546956e-07,0.02852800986250042,0.05761753166634044,3.850223518726844e-06
