Image Index,True Class,Confidence for Class 0,Confidence for Class 1,Confidence for Class 2,Confidence for Class 3,Confidence for Class 4,Confidence for Class 5,Confidence for Class 6,Confidence for Class 7,Confidence for Class 8,Confidence for Class 9
47,0,0.99854386,3.221542e-05,2.5060557e-05,4.3093336e-05,0.00010722735,7.030244e-05,0.0008078164,3.462921e-05,6.374257e-05,0.00027205245
48,5,3.1944044e-05,0.000102657046,2.0541338e-05,0.0001474737,2.0794714e-05,0.9993961,3.2558277e-05,6.2879095e-05,4.732889e-05,0.00013771502
49,1,1.743196e-05,0.9987167,1.0790501e-05,4.1359996e-05,0.00014556969,1.6217644e-05,4.5563083e-05,3.0904586e-05,0.00012487982,0.0008505411
50,9,0.0004693686,0.0020735105,0.00054071954,0.0026408494,7.1616145e-05,0.00024088484,0.00017564096,0.00023758964,7.596458e-05,0.9934738
51,4,5.0472092e-05,0.00013125342,7.869484e-06,2.7579961e-05,0.9995382,9.090431e-06,0.00010848517,3.242355e-05,6.507716e-05,2.9646233e-05
52,5,0.00010977763,2.2433787e-05,4.277386e-05,3.4158962e-05,3.0232413e-05,0.99927765,4.5372934e-05,0.00029470143,6.986814e-05,7.303219e-05
53,7,3.474293e-05,2.2721477e-05,0.00022129479,0.00016838462,0.00010975874,2.1263219e-05,2.8333672e-05,0.99926573,9.90837e-05,2.8729322e-05
54,6,0.00016118787,2.2437498e-05,9.873205e-05,2.9984227e-05,5.462792e-05,0.0001489934,0.9993305,1.1178779e-05,0.00012509942,1.7285176e-05
55,3,9.7051416e-05,8.543139e-05,0.00036685145,0.9975273,7.105053e-05,9.946507e-05,0.0001301651,6.097994e-05,0.00070763036,0.00085402594
56,7,5.8621907e-05,3.1971238e-05,8.0442245e-05,0.00019085757,0.00037232513,6.4629145e-05,8.062058e-05,0.99807525,0.00024501924,0.00080026
57,0,0.9988918,2.1754959e-05,9.285759e-05,0.00023328948,6.98824e-05,0.00012891322,0.00014518175,4.659644e-05,9.8853925e-05,0.00027095783
58,5,0.0002258696,0.004330431,0.00011920133,0.00057014887,0.0012976434,0.99130803,0.00032496295,0.0001694645,0.0010889834,0.00056531065
59,9,0.0001455365,0.0001842985,8.26444e-05,0.00012532064,2.9568322e-05,0.00010364675,8.9087276e-05,5.6137633e-05,0.00012424676,0.9990595
60,7,0.0006460357,0.00018962033,0.00084399927,0.00022181298,0.0017437136,0.0011163747,0.00039486703,0.99219644,0.0008626425,0.0017845309
61,5,0.00025121143,8.885607e-05,8.869021e-05,9.70038e-05,0.00019255686,0.9981482,0.00033290868,0.0002937623,0.0003506336,0.00015624081
62,9,8.659879e-05,2.233529e-05,2.3447312e-05,0.00065694295,2.3428289e-05,7.62259e-05,5.2088046e-05,3.205595e-05,6.8251415e-05,0.9989586
63,7,5.2223088e-05,5.1412855e-05,0.00018088233,0.00016581023,0.00073609495,6.44107e-05,7.3244104e-05,0.99855477,6.55453e-05,5.5557375e-05
64,4,7.5246e-05,2.3864752e-05,2.484755e-05,6.9819885e-06,0.9996475,2.2073686e-05,6.2699495e-05,5.889191e-05,5.3564552e-05,2.4282306e-05
65,2,0.00011287881,8.6679436e-05,0.995288,0.00090281566,5.7065197e-05,0.00017043673,0.00012957575,0.00013780146,0.0030048,0.000109938796
66,1,8.457904e-05,0.99544203,0.0021131446,0.00022615126,0.00026313812,0.0011719847,0.00020435097,4.2364296e-05,0.00035113518,0.00010108671
67,9,5.6949833e-05,1.1201144e-05,1.1422241e-05,0.000105409665,1.6490276e-05,9.87292e-05,2.2716207e-05,1.3677009e-05,4.629922e-05,0.9996171
68,0,0.99903286,2.9657565e-05,7.315634e-05,6.3639694e-05,0.00010253394,0.00011836345,0.00035154316,0.00013074455,3.6770907e-05,6.0712977e-05
69,7,4.0170973e-05,2.8587185e-05,7.518185e-05,0.00010870704,0.00011674949,0.00011281828,2.8111148e-05,0.9984515,0.0008757812,0.00016242998
70,5,2.854366e-05,3.9774834e-05,1.4965987e-05,4.034067e-05,7.084392e-05,0.99960464,3.8165814e-05,5.423494e-05,4.856737e-05,5.9890903e-05
71,3,0.00058506033,0.00028021593,0.006090797,0.9857503,0.00012575803,0.0004105875,0.00022425805,0.0012110916,0.004943245,0.00037863222
72,3,1.4046143e-05,1.1437254e-05,5.6622102e-05,0.9994592,7.760487e-06,3.130992e-05,0.00021213565,2.4683908e-05,3.3262746e-05,0.00014953519
73,6,0.00015552217,7.767606e-06,0.00038129542,4.294217e-05,0.00022029638,5.3151813e-05,0.9990165,2.3881052e-05,8.3605104e-05,1.50436745e-05
74,3,2.7361957e-05,1.6124153e-05,0.00010598977,0.9976037,1.0540326e-05,0.00012585816,2.9802048e-05,9.613551e-05,1.7000804e-05,0.0019674944
75,9,7.617349e-06,0.00010459008,3.1204156e-05,4.2168318e-05,4.7435105e-06,9.046395e-06,0.0001061948,8.978402e-06,1.3791343e-05,0.9996717
76,6,0.0005719903,0.00015561607,0.00022140972,0.00010353293,0.00356668,0.00029761845,0.9946748,7.672826e-05,0.0002690749,6.254493e-05
77,9,3.5540204e-05,4.2671356e-05,8.1089296e-05,0.00022953344,2.0586875e-05,2.1381906e-05,5.309746e-05,2.8848608e-05,0.0002780233,0.9992092
78,5,2.7734255e-05,1.2203835e-05,2.1665744e-05,0.00022690646,1.8784755e-05,0.9992378,6.150819e-05,3.4514258e-05,3.8360606e-05,0.00032058195
79,0,0.9992514,1.8154591e-05,6.269181e-05,0.0001393772,0.00013458148,8.731415e-05,6.704735e-05,3.7125432e-05,3.5965226e-05,0.00016624523
80,1,5.73319e-05,0.9964469,0.00045563024,0.0003293266,0.0017783756,5.9141203e-05,0.00010749034,0.0005323805,0.00012119247,0.000112219044
81,5,7.620843e-05,2.6126989e-05,2.733102e-05,0.00012883576,2.1733988e-05,0.9990125,5.351812e-05,3.2726362e-05,0.00013565307,0.00048533347
82,5,4.26261e-05,0.00011960133,3.7823815e-05,0.00041689308,2.723199e-05,0.9990294,4.8335107e-05,9.065003e-05,8.418191e-05,0.000103261424
83,8,3.385529e-05,4.2528605e-05,3.7918944e-05,0.0012109341,4.585944e-05,1.8023191e-05,5.496204e-05,7.238051e-05,0.9972607,0.0012228532
84,3,9.513073e-05,3.8834514e-05,0.00060987804,0.99659854,7.675702e-05,0.00033161548,7.1614355e-05,0.0010858906,0.0001881079,0.0009036501
85,3,0.0001090518,6.2872234e-05,0.0009441945,0.99600935,6.34347e-05,0.00023161156,9.8340606e-05,0.00081875746,0.0003034149,0.0013589627
86,6,0.00015651021,7.0713206e-05,0.00025133684,7.4937525e-05,0.00035583685,0.00016570311,0.99864084,4.403418e-05,0.00018949172,5.054522e-05
87,2,1.3906499e-05,1.1410115e-05,0.99974614,0.00012570937,8.820889e-06,3.0245896e-05,1.844335e-05,9.050537e-06,2.9920244e-05,6.3642788e-06
88,6,0.0024451632,7.724901e-05,0.00016346738,0.00064212125,0.0019529952,0.0012440992,0.9924004,0.00015690744,0.0007022845,0.00021532574
89,5,0.00036900037,3.089502e-05,7.504974e-05,5.294957e-05,0.00012521412,0.9989932,5.3337433e-05,0.00020141857,6.319418e-05,3.572351e-05
90,5,0.0018268097,0.00033008706,0.00096234435,0.0006916728,0.0048005837,0.97638625,0.0071283816,0.0053252066,0.0013485962,0.0012000436
91,2,4.630494e-05,0.000110024106,0.9990019,0.00036347055,5.1051276e-05,0.00018678162,8.9851914e-05,3.8844133e-05,8.280704e-05,2.8960481e-05
92,0,0.99946016,1.986124e-05,2.9336443e-05,4.2287604e-05,8.245015e-05,0.00013808197,6.413097e-05,2.9055947e-05,2.5708434e-05,0.000108964436
93,8,1.7849088e-05,6.1382693e-06,1.44962805e-05,1.6573802e-05,1.1672853e-05,6.8363283e-06,4.6757585e-05,7.797592e-06,0.9998543,1.74838e-05
94,7,2.9099716e-05,1.7492821e-05,8.995628e-05,0.00020121224,5.825538e-05,2.9430355e-05,2.6241509e-05,0.99946624,5.1477455e-05,3.0624215e-05
95,3,1.0406089e-05,5.8468418e-06,3.3977085e-05,0.999861,4.5600564e-06,1.0429695e-05,1.4464463e-05,1.4987897e-05,2.24337e-05,2.1820555e-05
96,7,1.9090012e-05,1.0559945e-05,7.593986e-05,0.00018414193,4.3490807e-05,7.344388e-06,1.510356e-05,0.9994748,4.132978e-05,0.00012814626
97,0,0.9993612,1.9324081e-05,6.3541615e-05,0.00010763922,4.5550158e-05,8.4361636e-05,9.86948e-05,3.241556e-05,3.899836e-05,0.00014827066
98,2,7.109642e-05,0.00020110633,0.99888295,0.000256452,0.00014829302,2.465674e-05,0.000110209476,5.6351637e-05,0.00020019701,4.865882e-05
99,2,0.0001392895,0.00022757317,0.9968881,0.00026656105,5.1976265e-05,0.00051470817,0.00081215054,3.704522e-05,0.0006582181,0.00040432552
100,3,6.0031245e-05,2.1151049e-05,0.00020100367,0.99749076,3.324276e-05,0.0004516428,5.4134907e-05,0.0006247581,8.999896e-05,0.0009732866
101,5,5.058e-05,1.6349777e-05,2.9818817e-05,0.00015767913,2.2519633e-05,0.9991184,4.3435142e-05,1.7924893e-05,6.081136e-05,0.00048249832
102,8,9.6882184e-05,6.049512e-05,5.885231e-05,0.00028375039,0.000110830595,0.00022244695,0.00015764902,0.00010262312,0.9986343,0.00027221392
103,7,6.020792e-05,8.778759e-05,0.00015477744,4.2140913e-05,0.001041542,4.8375612e-05,9.5521995e-05,0.9983487,7.372082e-05,4.7203102e-05
104,3,2.658044e-05,7.515228e-05,0.00017328194,0.9994437,1.2017097e-05,9.551357e-05,2.1160045e-05,3.533042e-05,4.4718945e-05,7.252741e-05
105,6,3.2563803e-05,1.4271418e-05,2.2985161e-05,3.3860255e-05,5.585472e-05,6.223098e-05,0.999276,9.77779e-06,0.00047190342,2.0553409e-05
106,5,0.00036610835,0.00025734937,8.836309e-05,0.000301898,0.00030807944,0.9959292,0.00023028842,0.00014647994,0.00030008444,0.0020722046
107,9,0.00024035892,0.0004530917,0.00015339402,0.0031522277,0.00014089362,0.00041546678,0.00022042653,0.00035713593,0.00032369315,0.9945433
108,9,6.239545e-05,0.00028240978,1.7251192e-05,2.6701848e-05,0.00020965526,0.00027511557,3.7896873e-05,0.0029049017,0.0001363007,0.9960473
109,2,1.4905683e-05,5.658204e-05,0.99958867,5.9054182e-05,1.2981975e-05,1.9452415e-05,2.8961744e-05,1.0659145e-05,0.00019784739,1.09449375e-05
110,5,0.00039549355,0.0019835534,0.0011529936,0.00091576594,0.00078222784,0.98864156,0.00042627094,0.0034541402,0.00074937695,0.0014986104
111,6,0.0002055384,0.00019557416,0.00010558931,0.00013333134,0.00047977612,0.0006488552,0.99757487,7.8706464e-05,0.00043722082,0.00014054729
112,3,7.794489e-05,4.5262255e-05,0.000118915144,0.99798155,4.1242027e-05,7.991843e-05,9.145084e-05,0.00013824938,0.0009730951,0.00045235697
113,0,0.9994487,1.2784062e-05,2.6263933e-05,4.312116e-05,6.408768e-05,7.814871e-05,0.00013043276,3.0109653e-05,3.2287575e-05,0.00013403902
114,7,4.7779988e-05,3.2779946e-05,0.00035123856,0.00013140695,8.6279106e-05,4.661974e-05,3.439698e-05,0.9991062,7.813199e-05,8.5084e-05
115,1,0.00010755979,0.99003625,0.004832668,6.883373e-05,0.00037557347,0.003632673,0.00025381835,5.1250056e-05,0.00044935662,0.00019199234
116,1,1.3219424e-05,0.9996743,7.633386e-05,1.635881e-05,3.254961e-05,8.854025e-06,1.7327357e-05,6.840043e-05,7.7321216e-05,1.5327636e-05
117,9,0.00018187714,0.00023442722,5.4546337e-05,0.00021300674,2.354571e-05,0.00027298776,5.1754367e-05,5.5357574e-05,3.9433748e-05,0.99887305
118,6,0.00043613176,2.036949e-05,1.8275017e-05,3.711161e-05,0.000111562345,0.00014755245,0.99904424,2.1406388e-05,9.401921e-05,6.9324364e-05
119,1,0.00013651424,0.99539536,4.3033935e-05,0.00013762037,0.0010391425,0.00012090836,0.00028165974,0.0014311271,0.00024502756,0.0011695733
120,1,0.00026084235,0.9873597,0.0012178929,0.00085249066,0.00052493537,0.00033381468,0.00027829115,0.0022240204,0.0063513764,0.00059663237
121,0,0.9987382,2.1268173e-05,5.5667086e-05,0.000117123986,7.4441574e-05,0.0003174307,0.0002769327,0.00016304162,0.00012449925,0.00011141091
122,0,0.99210316,1.4197016e-05,7.529549e-05,0.00012293532,0.00016242125,0.007064384,0.0001817069,0.00013339896,7.88631e-05,6.3718486e-05
123,2,3.1654225e-05,6.9086986e-05,0.999297,0.0002750396,6.116589e-05,9.358162e-05,6.142303e-05,3.994038e-05,5.4647244e-05,1.6446853e-05
124,9,0.000112333044,2.1711785e-05,8.469515e-05,0.0010648313,1.9229026e-05,5.21019e-05,3.6798334e-05,3.384769e-05,5.6083318e-05,0.9985184
125,3,0.00050319004,0.00044027859,0.0021193235,0.98940665,0.000626729,0.00035766725,0.000984308,0.00029578054,0.0048531094,0.00041300905
126,9,0.0005214243,0.0008619959,0.001126646,0.0005694707,0.0010332002,0.0008112295,0.0004496626,0.004382998,0.0036142622,0.9866291
127,9,0.015081143,0.000255509,0.0002818837,0.0018167882,0.00091127394,0.0025922928,0.00076237693,0.0009956526,0.0014596145,0.9758435
128,3,0.0002682367,0.0002650808,0.004085073,0.98451865,0.00038086582,0.00048441868,0.00084866147,0.0010498342,0.0014270453,0.006672169
129,7,2.9901452e-05,2.0361462e-05,0.00032038742,0.00021811364,5.9250626e-05,1.5966583e-05,4.8909165e-05,0.9990582,0.0001892768,3.968555e-05
130,7,3.3646e-05,1.7432589e-05,0.00016228604,0.00074536155,0.000106156185,4.255237e-05,2.7914482e-05,0.998669,7.0521506e-05,0.00012513876
131,1,4.243478e-05,0.9967589,2.6084388e-05,0.00013311801,7.808235e-05,6.855897e-05,0.00011978319,3.0679075e-05,0.00260346,0.00013888442
132,3,2.5853724e-05,9.9708406e-05,0.0008258896,0.9985734,1.5478858e-05,3.0230447e-05,5.397997e-05,4.2221975e-05,0.00026448647,6.867277e-05
133,5,0.0018859023,0.00014029117,0.0002242317,0.0006087082,0.00037216843,0.9899518,0.0004144443,0.0007608475,0.0005308736,0.0051107565
134,4,1.8054418e-05,1.4532264e-05,9.578036e-06,5.020899e-06,0.9998035,1.5086944e-05,7.197071e-05,3.406529e-05,2.1243479e-05,7.0041333e-06
135,6,0.00019337125,0.00022767845,0.00023071094,8.250726e-05,0.00035213152,6.222252e-05,0.99855417,8.002577e-05,0.0001896546,2.7499364e-05
136,1,0.00041354686,0.9877912,0.00064884766,0.00086102495,0.001219083,0.0031601733,0.0011366137,0.0007458446,0.0037190267,0.0003047152
137,2,1.1737658e-05,7.325444e-05,0.9997049,0.000101117075,1.4023132e-05,3.23873e-05,2.2803486e-05,7.639034e-06,2.5010288e-05,7.104518e-06
138,1,0.00037259702,0.9768962,0.00837547,0.0066346438,0.00062057585,0.0010715622,0.002139267,0.00047377037,0.0025867368,0.0008291557
139,1,3.9895996e-05,0.9979457,0.00010030694,2.976275e-05,0.00020620195,7.005158e-05,9.106976e-05,0.0007030319,0.00076248904,5.1430572e-05
140,8,3.4093686e-05,5.23973e-05,0.00014130416,9.349161e-05,2.4002251e-05,5.8513477e-05,4.214218e-05,1.8777628e-05,0.99940276,0.00013255865
141,7,8.2095554e-05,8.390017e-05,0.00016480002,7.846188e-05,0.00046070784,0.0005654743,6.402529e-05,0.99813485,0.00029099407,7.461254e-05
142,6,0.00065770646,0.00024361949,0.00016959794,0.00072150416,0.0005989465,0.0013089239,0.99416095,0.00016546773,0.0015147964,0.0004585232
143,9,8.4193474e-05,5.0436534e-05,1.11229065e-05,4.224524e-05,1.36659555e-05,4.139643e-05,2.960637e-05,1.7949775e-05,0.00010628953,0.9996031
144,2,7.767135e-05,0.00040695127,0.9983315,0.00040927934,8.948097e-05,0.00021139109,0.00013563262,4.7541704e-05,0.00024188195,4.868356e-05
145,0,0.97676545,3.4379365e-05,9.692361e-05,0.00019132363,0.0001579856,0.021700235,0.00038144347,0.00027547817,0.0001560048,0.0002407858
146,4,6.6839806e-05,0.00011493463,2.0722422e-05,0.000138085,0.9991505,5.3434476e-05,0.0001047629,0.00016266697,0.00014964347,3.8396418e-05
147,4,3.9999213e-05,3.5812653e-05,1.2987465e-05,1.21933945e-05,0.9967637,5.6255038e-05,4.5279507e-05,0.00013989178,0.00010581845,0.0027880312
148,8,0.00027136737,0.00026686073,0.00013909666,0.0021829803,0.00026008172,0.00054302416,0.0009962367,0.000318098,0.9940943,0.0009279993
149,8,2.9076555e-05,7.043133e-06,9.9896206e-05,5.40771e-05,1.7902634e-05,1.2735332e-05,7.478342e-05,1.4319729e-05,0.9995378,0.00015231408
150,7,1.3377674e-05,1.6376107e-05,2.1404268e-05,5.4622593e-05,4.0934865e-05,1.34291495e-05,1.5317948e-05,0.9997335,3.8333692e-05,5.267682e-05
151,1,2.6472691e-05,0.9872158,4.0281047e-05,6.251901e-05,8.9704445e-05,0.00011348856,6.01793e-05,5.1424624e-05,4.7069967e-05,0.012293072
152,3,0.00012506272,3.969608e-05,0.00033060182,0.99583274,5.8998598e-05,0.000109940745,0.0001228291,0.0002274012,0.0030370022,0.00011573175
153,1,1.9724095e-05,0.99883157,3.0173158e-05,1.5117725e-05,0.00016311673,4.623492e-05,3.314322e-05,3.1054868e-05,0.00036852888,0.0004613901
154,7,3.9790157e-05,1.7343804e-05,0.00019582936,0.00029203852,0.00012678673,2.4311475e-05,3.3209002e-05,0.99838316,0.0004889778,0.0003985774
155,1,6.341676e-05,0.9970913,0.000116702024,7.1563656e-05,0.0007077286,2.427254e-05,0.0002527029,0.00010788892,0.0014888969,7.554456e-05
156,9,0.0005923551,0.0049834824,0.000582585,0.019232843,0.000275743,0.00072808546,0.0008512287,0.0003351722,0.022345336,0.9500731
157,5,5.43532e-05,2.6843478e-05,1.5986257e-05,0.00015288514,3.9957507e-05,0.99932814,3.4189074e-05,4.1449664e-05,4.2828393e-05,0.00026339182
158,1,5.657899e-05,0.9977081,0.0008849181,0.00035658528,0.00024771417,0.00022407876,0.00015023362,6.482657e-05,0.00019023666,0.00011675428
159,7,1.6520204e-05,4.6204936e-05,0.00012908503,8.877268e-05,6.272369e-05,1.4977261e-05,1.8744193e-05,0.99958795,2.2670873e-05,1.2331219e-05
160,0,0.9995041,2.6998461e-05,3.2590935e-05,6.180393e-05,4.8675713e-05,9.8147575e-05,6.0253347e-05,3.0297371e-05,4.3310003e-05,9.3792325e-05
161,0,0.9985421,0.00022609982,9.582227e-05,3.9689643e-05,0.00031769753,9.320705e-05,0.00042934695,5.3310447e-05,0.00010554613,9.724756e-05
162,2,0.00013483208,0.006459953,0.990888,0.001374627,0.00010692209,0.00018005348,0.00020900895,0.00016354765,0.00018689487,0.00029618497
163,2,2.0893971e-05,8.5739084e-05,0.99954873,0.00020532518,1.5890384e-05,3.9634444e-05,2.7710417e-05,2.0888592e-05,1.873463e-05,1.6369786e-05
164,6,0.0001901219,3.374178e-05,0.00010090078,3.8671973e-05,0.0006961152,7.542273e-05,0.9987269,1.5842077e-05,0.00010452761,1.7767312e-05
165,9,2.9721363e-05,0.0001994518,5.4187203e-06,1.1622193e-05,4.1419364e-05,0.00012524884,1.5042444e-05,3.69834e-05,5.7114477e-05,0.99947804
166,4,0.00016950099,0.00015402936,0.00015078404,9.0527086e-05,0.9982084,0.00015953666,0.00026218998,0.0005954849,0.00014362401,6.589881e-05
167,1,0.0009187665,0.9732729,0.0013922489,0.00047550356,0.004533399,0.011153687,0.0046972344,0.00071160373,0.0023541055,0.0004906014
168,9,0.00056083256,0.00045270898,0.0002591283,0.0012124697,0.00025104464,0.00034836584,0.0004068644,0.00022073669,0.00096600206,0.9953218
169,0,0.99884075,1.0006001e-05,8.784492e-05,0.00025532377,3.093119e-05,4.7422873e-05,0.00028763415,3.7110174e-05,7.180191e-05,0.00033124263
170,6,0.00020773573,3.3513068e-05,5.901555e-05,3.8809238e-05,9.302086e-05,5.349049e-05,0.99940836,1.8988972e-05,6.9351605e-05,1.7659153e-05
